,adj_close,close,date,high,low,open,volume
2506,197.36,202.93,2010-02-18,203.89,200.92,201.63,15100900
2507,196.13,201.67,2010-02-19,203.2,201.11,201.86,14838200
2508,194.92,200.42,2010-02-22,202.5,199.19,202.34,13948700
2509,191.65,197.06,2010-02-23,201.33,195.71,200.0,20539100
2510,195.15,200.66,2010-02-24,201.44,197.84,198.23,16448800
2511,196.46,202.0,2010-02-25,202.86,196.89,197.38,23754500
2512,199.0,204.62,2010-02-26,205.17,202.0,202.38,18123600
2513,203.25,208.99,2010-03-01,209.5,205.45,205.75,19646200
2514,203.12,208.85,2010-03-02,210.83,207.74,209.93,20233800
2515,203.58,209.33,2010-03-03,209.87,207.94,208.94,13287600
2516,204.93,210.71,2010-03-04,210.92,208.63,209.28,13072900
2517,212.94,218.95,2010-03-05,219.7,214.63,214.94,32129300
2518,213.07,219.08,2010-03-08,220.09,218.25,220.01,15353200
2519,216.9,223.02,2010-03-09,225.0,217.89,218.31,32866400
2520,218.67,224.84,2010-03-10,225.48,223.2,223.83,21293500
2521,219.31,225.5,2010-03-11,225.5,223.32,223.91,14489300
2522,220.38,226.6,2010-03-12,227.73,225.75,227.37,14868700
2523,217.7,223.84,2010-03-15,225.5,220.25,225.38,17625100
2524,218.29,224.45,2010-03-16,224.98,222.51,224.18,15961000
2525,217.97,224.12,2010-03-17,226.45,223.27,224.9,16105600
2526,218.48,224.65,2010-03-18,225.0,222.61,224.1,12218200
2527,216.15,222.25,2010-03-19,225.24,221.23,224.79,19980200
2528,218.58,224.75,2010-03-22,226.0,220.15,220.47,16300700
2529,222.09,228.36,2010-03-23,228.78,224.1,225.64,21515400
2530,223.07,229.37,2010-03-24,230.2,227.51,227.64,21349300
2531,220.43,226.65,2010-03-25,230.97,226.25,230.92,19367300
2532,224.56,230.9,2010-03-26,231.95,228.55,228.95,22888400
2533,226.01,232.39,2010-03-29,233.87,231.62,233.0,19312300
2534,229.38,235.85,2010-03-30,237.48,234.25,236.6,18832500
2535,228.55,235.0,2010-03-31,236.61,234.46,235.49,15380700
2536,229.49,235.97,2010-04-01,238.73,232.75,237.41,21540900
2537,231.94,238.49,2010-04-05,238.51,234.77,234.98,24446700
2538,232.97,239.54,2010-04-06,240.24,237.0,238.2,15964900
2539,234.0,240.6,2010-04-07,241.92,238.66,239.55,22446500
2540,233.36,239.95,2010-04-08,241.54,238.04,240.44,20463900
2541,235.15,241.79,2010-04-09,241.89,240.46,241.43,11935100
2542,235.64,242.29,2010-04-12,243.07,241.81,242.2,11893800
2543,235.78,242.43,2010-04-13,242.8,241.11,241.86,10936100
2544,238.95,245.69,2010-04-14,245.81,244.07,245.28,14431300
2545,242.09,248.92,2010-04-15,249.03,245.51,245.78,13456600
2546,240.61,247.4,2010-04-16,251.14,244.55,248.57,26805200
2547,240.29,247.07,2010-04-19,247.89,241.77,247.03,20247300
2548,237.88,244.59,2010-04-20,249.25,242.96,248.54,26368800
2549,252.11,259.22,2010-04-21,260.25,255.73,258.8,35085400
2550,259.16,266.47,2010-04-22,266.75,256.2,258.24,28336600
2551,263.4,270.83,2010-04-23,272.18,267.0,267.99,28462700
2552,262.1,269.5,2010-04-26,272.46,268.19,271.88,17109600
2553,254.85,262.04,2010-04-27,267.84,260.52,267.27,25333700
2554,254.42,261.6,2010-04-28,264.0,256.41,263.25,27085800
2555,261.27,268.64,2010-04-29,270.0,262.01,263.02,19958600
2556,253.92,261.09,2010-04-30,270.57,261.0,269.31,19373700
2557,259.04,266.35,2010-05-03,267.88,262.88,263.84,16226500
2558,251.58,258.68,2010-05-04,263.29,256.75,262.89,25850700
2559,248.96,255.99,2010-05-05,258.14,248.73,253.03,31539400
2560,239.49,246.25,2010-05-06,258.25,199.25,253.83,45923600
2561,229.39,235.86,2010-05-07,246.57,225.21,243.71,59857800
2562,247.02,253.99,2010-05-10,254.65,248.53,250.25,35153800
2563,249.48,256.52,2010-05-11,259.89,250.5,251.84,30318100
2564,254.9,262.09,2010-05-12,263.13,258.7,259.24,23370700
2565,251.27,258.36,2010-05-13,265.0,256.4,263.22,21418300
2566,246.85,253.82,2010-05-14,256.48,249.5,255.16,27120100
2567,247.24,254.22,2010-05-17,256.18,247.71,254.7,27244100
2568,245.43,252.36,2010-05-18,258.55,250.26,256.98,27952800
2569,241.52,248.34,2010-05-19,252.92,244.85,249.5,36633100
2570,231.23,237.76,2010-05-20,243.85,236.21,241.88,45818400
2571,235.67,242.32,2010-05-21,244.5,231.35,232.82,43710400
2572,239.99,246.76,2010-05-24,250.9,246.26,247.28,26937100
2573,238.49,245.22,2010-05-25,246.76,237.16,239.35,37428800
2574,237.41,244.11,2010-05-26,252.13,243.75,250.08,30380500
2575,246.4,253.35,2010-05-27,253.89,249.11,250.6,23795800
2576,249.83,256.88,2010-05-28,259.4,253.35,259.39,29129100
2577,253.67,260.83,2010-06-01,265.94,258.96,259.69,31302600
2578,256.71,263.95,2010-06-02,264.8,260.33,264.54,24591000
2579,255.9,263.12,2010-06-03,265.55,260.41,265.18,23218100
2580,248.93,255.96,2010-06-04,261.9,254.63,258.21,27082300
2581,244.05,250.94,2010-06-07,259.15,250.55,258.29,31676500
2582,242.49,249.33,2010-06-08,253.8,245.65,253.24,35741800
2583,236.52,243.2,2010-06-09,251.9,242.49,251.47,30522500
2584,243.63,250.51,2010-06-10,250.98,242.2,244.84,27727000
2585,246.55,253.51,2010-06-11,253.86,247.37,248.23,19491400
2586,247.3,254.28,2010-06-14,259.15,254.01,255.96,21534300
2587,252.56,259.69,2010-06-15,259.85,255.5,255.64,20895500
2588,259.91,267.25,2010-06-16,267.75,260.63,261.1,27988500
2589,264.41,271.87,2010-06-17,272.9,269.5,270.6,31173400
2590,266.55,274.07,2010-06-18,275.0,271.42,272.25,28022200
2591,262.75,270.17,2010-06-21,279.01,268.73,277.69,27731800
2592,266.33,273.85,2010-06-22,275.97,271.5,272.16,25616500
2593,263.53,270.97,2010-06-23,274.66,267.9,274.58,27444900
2594,261.62,269.0,2010-06-24,273.2,268.1,271.0,25509900
2595,259.38,266.7,2010-06-25,270.27,265.81,270.06,19640800
2596,260.94,268.3,2010-06-28,269.75,264.52,266.93,20891000
2597,249.14,256.17,2010-06-29,264.39,254.3,264.12,40476600
2598,244.63,251.53,2010-06-30,257.97,250.01,256.71,26409000
2599,241.66,248.48,2010-07-01,254.8,243.22,254.3,36532000
2600,240.16,246.94,2010-07-02,250.93,243.2,250.49,24780100
2601,241.81,248.63,2010-07-06,252.8,246.16,251.0,21972700
2602,251.57,258.67,2010-07-07,258.77,249.75,250.49,23377000
2603,251.01,258.09,2010-07-08,262.9,254.89,262.48,26362300
2604,252.49,259.62,2010-07-09,259.9,255.16,256.89,15475800
2605,250.23,257.29,2010-07-12,261.85,254.86,258.53,20102800
2606,244.89,251.8,2010-07-13,256.4,246.43,256.32,42533000
2607,245.79,252.73,2010-07-14,255.8,249.0,249.38,29001700
2608,244.55,251.45,2010-07-15,256.97,247.3,248.23,29459500
2609,243.04,249.9,2010-07-16,254.97,248.41,253.18,37137800
2610,238.84,245.58,2010-07-19,249.88,239.6,249.88,36588500
2611,244.98,251.89,2010-07-20,252.9,240.01,242.9,38391100
2612,247.26,254.24,2010-07-21,265.15,254.0,265.09,42345400
2613,251.91,259.02,2010-07-22,260.0,255.31,257.68,23047100
2614,252.81,259.94,2010-07-23,260.38,256.28,257.09,19049600
2615,252.16,259.28,2010-07-26,260.1,257.71,260.0,15019700
2616,256.83,264.08,2010-07-27,264.8,260.3,260.87,20884700
2617,253.8,260.96,2010-07-28,265.99,260.25,263.67,18570900
2618,251.03,258.11,2010-07-29,262.65,256.1,260.71,22993100
2619,250.19,257.25,2010-07-30,259.7,254.9,255.89,16007500
2620,254.66,261.85,2010-08-02,262.59,259.62,260.44,15287700
2621,254.74,261.93,2010-08-03,263.26,259.42,261.01,14916200
2622,255.76,262.98,2010-08-04,264.28,260.31,262.84,15013400
2623,254.52,261.7,2010-08-05,263.18,260.55,261.73,10324900
2624,252.95,260.09,2010-08-06,261.49,257.63,259.78,15889200
2625,254.57,261.75,2010-08-09,262.15,259.57,261.48,10826000
2626,252.29,259.41,2010-08-10,260.45,257.55,259.85,16140000
2627,243.32,250.19,2010-08-11,255.69,249.81,255.4,22144800
2628,244.88,251.79,2010-08-12,253.1,246.12,246.69,19104300
2629,242.26,249.1,2010-08-13,251.88,249.09,251.65,12673900
2630,240.84,247.64,2010-08-16,250.01,246.62,247.58,11372500
2631,245.05,251.97,2010-08-17,254.63,249.2,250.08,15094300
2632,246.12,253.07,2010-08-18,254.67,251.58,252.36,12132000
2633,243.02,249.88,2010-08-19,253.48,248.68,252.84,15239500
2634,242.79,249.64,2010-08-20,253.92,249.0,249.39,13722500
2635,239.05,245.8,2010-08-23,252.0,245.25,251.79,14787200
2636,233.34,239.93,2010-08-24,243.0,238.65,242.67,21520200
2637,236.22,242.89,2010-08-25,243.99,237.2,238.04,21316700
2638,233.69,240.28,2010-08-26,245.75,240.28,245.45,16660900
2639,234.99,241.62,2010-08-27,242.61,235.56,241.75,19585400
2640,235.84,242.5,2010-08-30,245.75,240.68,240.76,13688900
2641,236.43,243.1,2010-08-31,244.56,240.35,241.85,15028100
2642,243.46,250.33,2010-09-01,251.46,246.28,247.47,24894200
2643,245.25,252.17,2010-09-02,252.17,248.57,251.26,14836700
2644,251.67,258.77,2010-09-03,258.78,254.5,255.09,18599600
2645,250.73,257.81,2010-09-07,259.53,256.25,256.64,12234200
2646,255.7,262.92,2010-09-08,264.39,259.1,259.78,18805400
2647,255.85,263.07,2010-09-09,266.52,262.92,265.04,15663400
2648,256.18,263.41,2010-09-10,264.5,261.4,263.19,13840800
2649,259.71,267.04,2010-09-13,268.28,265.76,265.82,13885000
2650,260.7,268.06,2010-09-14,269.17,265.52,266.21,14576800
2651,262.8,270.22,2010-09-15,270.38,267.84,268.17,15334600
2652,268.98,276.57,2010-09-16,276.67,269.5,270.24,23289400
2653,267.81,275.37,2010-09-17,277.96,273.68,277.69,22659900
2654,275.46,283.23,2010-09-20,283.78,275.85,276.08,23524200
2655,275.98,283.77,2010-09-21,287.35,282.79,283.86,23859800
2656,279.85,287.75,2010-09-22,287.98,282.41,282.71,20903200
2657,280.99,288.92,2010-09-23,292.76,286.0,286.33,28075600
2658,284.3,292.32,2010-09-24,293.53,290.55,292.1,23196000
2659,283.17,291.16,2010-09-27,294.73,291.01,293.98,17244100
2660,278.99,286.86,2010-09-28,291.77,275.0,291.77,36965800
2661,279.48,287.37,2010-09-29,289.81,286.0,287.23,16773000
2662,275.96,283.75,2010-09-30,290.0,281.25,289.0,24049700
2663,274.77,282.52,2010-10-01,286.58,281.35,286.15,16005100
2664,270.99,278.64,2010-10-04,282.9,277.77,281.6,15546500
2665,281.01,288.94,2010-10-05,289.45,281.82,282.0,17927400
2666,281.25,289.19,2010-10-06,291.99,285.26,289.59,23959600
2667,281.28,289.22,2010-10-07,290.48,286.91,290.34,14585700
2668,286.0,294.07,2010-10-08,294.5,290.0,291.71,23514400
2669,287.25,295.36,2010-10-11,297.24,294.6,294.74,15276900
2670,290.35,298.54,2010-10-12,299.5,292.49,295.41,19948000
2671,291.9,300.14,2010-10-13,301.96,299.8,300.2,22503300
2672,294.01,302.31,2010-10-14,302.47,300.4,301.69,15546300
2673,306.1,314.74,2010-10-15,315.0,304.91,307.44,32935500
2674,309.27,318.0,2010-10-18,319.0,314.29,318.47,39036100
2675,301.0,309.49,2010-10-19,313.77,300.02,303.4,44028000
2676,302.01,310.53,2010-10-20,314.25,306.87,309.0,25772300
2677,301.02,309.52,2010-10-21,314.74,306.8,312.36,19695000
2678,299.03,307.47,2010-10-22,310.04,306.3,309.07,13313500
2679,300.36,308.84,2010-10-25,311.6,308.44,309.09,14016500
2680,299.59,308.05,2010-10-26,309.74,305.65,306.87,14033200
2681,299.38,307.83,2010-10-27,309.9,305.6,307.65,14250100
2682,296.86,305.24,2010-10-28,308.0,300.9,307.95,19680400
2683,292.72,300.98,2010-10-29,305.88,300.87,304.23,15375400
2684,295.83,304.18,2010-11-01,305.6,302.2,302.22,15138900
2685,300.87,309.36,2010-11-02,310.19,307.0,307.0,15497500
2686,304.21,312.8,2010-11-03,312.88,308.53,311.37,18155300
2687,309.53,318.27,2010-11-04,320.18,315.03,315.45,22946000
2688,308.43,317.13,2010-11-05,319.57,316.75,317.99,12901900
2689,309.87,318.62,2010-11-08,319.77,316.76,317.2,10062800
2690,307.4,316.08,2010-11-09,321.3,314.5,321.05,13698000
2691,309.3,318.03,2010-11-10,318.77,313.55,316.64,13722400
2692,307.96,316.65,2010-11-11,318.4,314.25,315.0,12903000
2693,299.58,308.03,2010-11-12,316.5,303.63,316.0,28423100
2694,298.61,307.04,2010-11-15,310.54,306.27,308.46,14414500
2695,293.31,301.59,2010-11-16,307.6,299.32,305.72,23487500
2696,292.25,300.5,2010-11-17,303.99,297.76,301.2,17123200
2697,299.96,308.43,2010-11-18,309.67,304.69,305.2,17660400
2698,298.31,306.73,2010-11-19,308.4,305.24,307.97,13744400
2699,304.76,313.36,2010-11-22,313.36,305.87,306.68,14038400
2700,300.26,308.73,2010-11-23,311.75,306.56,310.45,18551700
2701,306.16,314.8,2010-11-24,315.4,311.75,312.0,14775900
2702,306.35,315.0,2010-11-26,317.7,312.94,313.74,8485200
2703,308.17,316.87,2010-11-29,317.48,311.38,315.5,15920900
2704,302.61,311.15,2010-11-30,314.36,310.87,313.54,17923500
2705,307.72,316.4,2010-12-01,317.75,315.0,315.27,16491100
2706,309.42,318.15,2010-12-02,319.0,314.89,317.53,16529900
2707,308.73,317.44,2010-12-03,318.65,316.34,317.01,12217600
2708,311.36,320.15,2010-12-06,322.33,318.42,318.64,16017200
2709,309.48,318.21,2010-12-07,323.99,318.12,323.8,13980500
2710,312.2,321.01,2010-12-08,321.02,317.11,319.63,11497700
2711,310.98,319.76,2010-12-09,322.5,319.02,322.13,10505400
2712,311.76,320.56,2010-12-10,321.05,318.6,319.65,9375400
2713,312.84,321.67,2010-12-13,325.06,321.0,324.37,15707700
2714,311.5,320.29,2010-12-14,322.54,319.0,321.73,12536000
2715,311.57,320.36,2010-12-15,323.0,319.19,320.0,14904000
2716,312.43,321.25,2010-12-16,322.61,320.1,321.09,11501100
2717,311.81,320.61,2010-12-17,321.79,320.23,321.63,13818900
2718,313.37,322.21,2010-12-20,323.25,318.23,321.6,13771800
2719,315.3,324.2,2010-12-21,324.39,322.05,323.0,9155500
2720,316.24,325.16,2010-12-22,325.72,323.55,324.36,9497200
2721,314.72,323.6,2010-12-23,325.15,323.17,325.0,7969900
2722,315.77,324.68,2010-12-27,325.44,321.52,322.85,8922000
2723,316.54,325.47,2010-12-28,326.66,325.06,325.91,6283000
2724,316.36,325.29,2010-12-29,326.45,325.1,326.22,5826400
2725,314.78,323.66,2010-12-30,325.51,323.05,325.48,5624800
2726,313.71,322.56,2010-12-31,323.48,321.31,322.95,6911000
2727,320.52,329.57,2011-01-03,330.26,324.84,325.64,15897800
2728,322.2,331.29,2011-01-04,332.5,328.15,332.44,11038600
2729,324.83,334.0,2011-01-05,334.34,329.5,329.55,9125700
2730,324.57,333.73,2011-01-06,335.25,332.9,334.72,10729600
2731,326.89,336.12,2011-01-07,336.35,331.9,333.99,11140400
2732,333.05,342.45,2011-01-10,343.23,337.17,338.83,16020000
2733,332.26,341.64,2011-01-11,344.96,339.47,344.88,15861000
2734,334.97,344.42,2011-01-12,344.43,342.0,343.25,10806800
2735,336.19,345.68,2011-01-13,346.64,343.85,345.16,10599300
2736,338.92,348.48,2011-01-14,348.48,344.44,345.89,11030000
2737,331.3,340.65,2011-01-18,344.76,326.0,329.52,67178500
2738,329.54,338.84,2011-01-19,348.6,336.88,348.35,40557600
2739,323.55,332.68,2011-01-20,338.3,330.12,336.43,27313900
2740,317.75,326.72,2011-01-21,334.88,326.63,333.77,26942900
2741,328.19,337.45,2011-01-24,337.45,326.72,326.87,20524400
2742,332.03,341.4,2011-01-25,341.44,334.57,336.33,19531000
2743,334.41,343.85,2011-01-26,345.6,341.5,342.96,18102700
2744,333.79,343.21,2011-01-27,344.69,342.83,343.78,10179500
2745,326.88,336.1,2011-01-28,344.4,333.53,344.17,21144900
2746,330.01,339.32,2011-01-31,340.04,334.3,335.8,13473100
2747,335.56,345.03,2011-02-01,345.65,340.98,341.3,15236900
2748,334.87,344.32,2011-02-02,345.25,343.55,344.45,9248400
2749,334.01,343.44,2011-02-03,344.24,338.55,343.8,14064200
2750,336.99,346.5,2011-02-04,346.7,343.51,343.64,11494300
2751,342.22,351.88,2011-02-07,353.25,347.64,347.89,17322200
2752,345.45,355.2,2011-02-08,355.52,352.15,353.68,13608600
2753,348.33,358.16,2011-02-09,359.0,354.87,355.19,17240900
2754,344.81,354.54,2011-02-10,360.0,348.0,357.39,33162500
2755,347.06,356.85,2011-02-11,357.8,353.54,354.75,13127600
2756,349.32,359.18,2011-02-14,359.48,356.71,356.79,11086300
2757,350.02,359.9,2011-02-15,359.97,357.55,359.19,10149100
2758,353.16,363.13,2011-02-16,364.9,360.5,360.8,17184200
2759,348.47,358.3,2011-02-17,360.27,356.52,357.25,18949400
2760,340.94,350.56,2011-02-18,359.5,349.52,358.71,29144900
2761,329.32,338.61,2011-02-22,345.4,337.72,342.15,31162700
2762,333.22,342.62,2011-02-23,344.64,338.61,338.77,23994800
2763,333.47,342.88,2011-02-24,345.15,338.37,344.02,17853600
2764,338.6,348.16,2011-02-25,348.43,344.8,345.26,13572100
2765,343.52,353.21,2011-02-28,355.05,351.12,351.24,14395500
2766,339.72,349.31,2011-03-01,355.72,347.68,355.47,16290600
2767,342.46,352.12,2011-03-02,354.35,348.4,349.96,21521100
2768,349.69,359.56,2011-03-03,359.79,355.92,357.19,17885300
2769,350.12,360.0,2011-03-04,360.29,357.75,360.07,16188100
2770,345.61,355.36,2011-03-07,361.67,351.31,361.4,19504400
2771,346.0,355.76,2011-03-08,357.4,352.25,354.91,12725600
2772,342.8,352.47,2011-03-09,354.76,350.6,354.69,16189500
2773,337.15,346.67,2011-03-10,349.77,344.9,349.12,18126400
2774,342.33,351.99,2011-03-11,352.32,345.0,345.33,16824300
2775,343.86,353.56,2011-03-14,356.48,351.31,353.18,15569900
2776,335.95,345.43,2011-03-15,347.84,340.1,342.1,25752900
2777,320.95,330.01,2011-03-16,343.0,326.26,342.0,41500400
2778,325.46,334.64,2011-03-17,339.61,330.66,336.83,23550800
2779,321.59,330.67,2011-03-18,338.2,330.0,337.13,26900500
2780,329.99,339.3,2011-03-21,339.74,335.26,335.99,14621500
2781,331.84,341.2,2011-03-22,342.62,339.14,342.56,11640100
2782,329.88,339.19,2011-03-23,340.22,335.95,339.28,13321300
2783,335.5,344.97,2011-03-24,346.0,338.86,341.85,14454000
2784,341.89,351.54,2011-03-25,352.06,347.02,348.07,16032500
2785,340.82,350.44,2011-03-28,354.32,350.44,353.15,11048400
2786,341.33,350.96,2011-03-29,350.96,346.06,347.66,12603600
2787,339.06,348.63,2011-03-30,350.88,347.44,350.64,11764500
2788,338.94,348.51,2011-03-31,349.8,346.06,346.36,9786400
2789,335.1,344.56,2011-04-01,351.59,343.3,351.11,14952200
2790,331.83,341.19,2011-04-04,344.6,338.4,344.31,16431600
2791,329.59,338.89,2011-04-05,342.25,336.0,336.99,17240400
2792,328.76,338.04,2011-04-06,343.9,337.14,341.22,14376400
2793,328.8,338.08,2011-04-07,340.43,336.03,338.1,13337400
2794,325.86,335.06,2011-04-08,340.15,333.95,339.92,13483400
2795,321.72,330.8,2011-04-11,335.67,330.02,334.06,14248100
2796,323.28,332.4,2011-04-12,333.73,330.2,330.49,15201400
2797,326.9,336.13,2011-04-13,336.14,332.52,335.02,12365000
2798,323.3,332.42,2011-04-14,336.0,332.06,334.8,10778600
2799,318.47,327.46,2011-04-15,333.64,326.8,333.3,16200200
2800,322.74,331.85,2011-04-18,332.23,320.16,326.1,21782100
2801,328.59,337.86,2011-04-19,337.98,331.71,333.1,14977800
2802,333.01,342.41,2011-04-20,345.75,341.5,343.51,25023800
2803,341.07,350.7,2011-04-21,355.13,348.52,355.0,26921800
2804,343.32,353.01,2011-04-25,353.75,350.3,350.34,9519500
2805,340.8,350.42,2011-04-26,354.99,349.35,353.62,12100000
2806,340.54,350.15,2011-04-27,352.35,347.1,352.24,12721900
2807,337.23,346.75,2011-04-28,349.75,345.52,346.19,12891400
2808,340.52,350.13,2011-04-29,353.95,346.67,346.78,35940900
2809,336.78,346.28,2011-05-02,350.47,345.5,349.74,15811200
2810,338.64,348.2,2011-05-03,349.89,345.62,347.99,11191000
2811,339.98,349.57,2011-05-04,351.83,346.88,348.26,13901800
2812,337.23,346.75,2011-05-05,350.95,346.05,348.4,11998900
2813,337.15,346.66,2011-05-06,350.0,346.21,349.69,10004800
2814,338.06,347.6,2011-05-09,349.2,346.53,347.86,7312400
2815,339.86,349.45,2011-05-10,349.69,346.66,348.89,10074700
2816,337.7,347.23,2011-05-11,350.0,345.24,349.02,12000000
2817,337.06,346.57,2011-05-12,347.12,342.27,346.12,11500000
2818,331.15,340.5,2011-05-13,346.25,340.35,345.66,11647000
2819,324.15,333.3,2011-05-16,341.22,332.6,339.2,16063400
2820,326.91,336.14,2011-05-17,336.14,330.73,332.0,16154800
2821,330.54,339.87,2011-05-18,341.05,336.0,336.47,11956300
2822,331.18,340.53,2011-05-19,342.41,338.67,342.08,9327500
2823,326.02,335.22,2011-05-20,340.95,335.02,339.56,12070300
2824,325.22,334.4,2011-05-23,335.98,329.42,329.97,13700000
2825,323.07,332.19,2011-05-24,335.9,331.34,335.5,11497400
2826,327.54,336.78,2011-05-25,338.56,332.85,336.78,10508000
2827,325.81,335.0,2011-05-26,336.89,334.43,335.97,7948600
2828,328.15,337.41,2011-05-27,337.63,334.31,334.8,7271400
2829,338.28,347.83,2011-05-31,347.83,341.0,341.1,14919800
2830,336.03,345.51,2011-06-01,352.13,344.65,348.87,19810100
2831,336.6,346.1,2011-06-02,347.98,344.3,346.5,12099400
2832,334.01,343.44,2011-06-03,345.33,342.01,343.18,11187500
2833,328.76,338.04,2011-06-06,347.05,337.81,345.7,16497900
2834,322.93,332.04,2011-06-07,338.22,331.9,338.17,18920900
2835,323.12,332.24,2011-06-08,334.8,330.65,331.78,11918700
2836,322.39,331.49,2011-06-09,333.67,330.75,333.25,9824600
2837,316.96,325.9,2011-06-10,331.66,325.51,330.55,15498400
2838,317.64,326.6,2011-06-13,328.31,325.07,326.6,11773500
2839,323.32,332.44,2011-06-14,333.25,329.31,330.0,11948900
2840,317.78,326.75,2011-06-15,330.3,324.88,329.75,14257000
2841,316.24,325.16,2011-06-16,328.68,318.33,326.9,18235400
2842,311.47,320.26,2011-06-17,329.25,319.36,328.99,21965000
2843,306.67,315.32,2011-06-20,317.7,310.5,317.36,22880200
2844,316.37,325.3,2011-06-21,325.8,315.2,316.68,17620800
2845,313.76,322.61,2011-06-22,328.9,322.38,325.16,13949400
2846,322.14,331.23,2011-06-23,331.69,318.12,318.94,19991400
2847,317.39,326.35,2011-06-24,333.15,325.09,331.37,15707400
2848,322.93,332.04,2011-06-27,333.9,327.25,327.59,12136200
2849,326.06,335.26,2011-06-28,336.7,333.44,333.65,10510700
2850,324.87,334.04,2011-06-29,336.37,331.88,336.04,12590900
2851,326.46,335.67,2011-06-30,336.13,332.84,334.7,11534100
2852,333.84,343.26,2011-07-01,343.5,334.2,335.95,15546900
2853,339.84,349.43,2011-07-05,349.83,342.5,343.0,12680500
2854,342.11,351.76,2011-07-06,354.1,346.71,348.95,15879500
2855,347.4,357.2,2011-07-07,358.0,354.0,354.67,14273700
2856,349.84,359.71,2011-07-08,360.0,352.2,353.34,17497400
2857,344.28,354.0,2011-07-11,359.77,352.82,356.34,15809800
2858,344.04,353.75,2011-07-12,357.68,348.62,353.53,16128900
2859,348.19,358.02,2011-07-13,360.0,356.38,358.33,13987100
2860,347.95,357.77,2011-07-14,361.61,356.34,361.01,15376200
2861,354.9,364.92,2011-07-15,365.0,359.17,361.17,17302400
2862,363.54,373.8,2011-07-18,374.65,365.28,365.43,20451900
2863,366.51,376.85,2011-07-19,378.65,373.32,378.0,29255200
2864,376.28,386.9,2011-07-20,396.27,386.0,396.12,33619300
2865,376.66,387.29,2011-07-21,390.06,383.9,386.95,18804800
2866,382.51,393.3,2011-07-22,395.05,387.75,388.32,18454600
2867,387.56,398.5,2011-07-25,400.0,389.62,390.35,21064500
2868,392.34,403.41,2011-07-26,404.5,399.68,400.0,17020800
2869,381.81,392.59,2011-07-27,402.64,392.15,400.59,23547300
2870,381.07,391.82,2011-07-28,396.99,388.13,391.62,21215500
2871,379.76,390.48,2011-07-29,395.15,384.0,387.64,22592300
2872,385.86,396.75,2011-08-01,399.5,392.37,397.78,21887000
2873,378.24,388.91,2011-08-02,397.9,388.35,397.65,22840700
2874,381.8,392.57,2011-08-03,393.55,382.24,390.98,26161000
2875,367.01,377.37,2011-08-04,391.32,377.35,389.41,31121700
2876,363.37,373.62,2011-08-05,383.5,362.57,380.44,43021100
2877,343.52,353.21,2011-08-08,367.77,353.02,361.69,40851200
2878,363.74,374.01,2011-08-09,374.61,355.0,361.3,38663700
2879,353.71,363.69,2011-08-10,374.65,362.5,371.15,31380600
2880,363.44,373.7,2011-08-11,375.45,364.72,370.52,26498900
2881,366.64,376.99,2011-08-12,379.64,374.23,378.07,18892000
2882,372.89,383.41,2011-08-15,384.97,378.09,379.63,16448000
2883,370.04,380.48,2011-08-16,383.37,376.06,381.52,17812500
2884,370.0,380.44,2011-08-17,384.52,378.0,382.31,15787900
2885,356.0,366.05,2011-08-18,372.65,361.37,370.84,30408400
2886,346.26,356.03,2011-08-19,367.0,356.0,362.17,27710300
2887,346.66,356.44,2011-08-22,364.88,355.09,364.51,19118400
2888,363.35,373.6,2011-08-23,373.64,357.0,360.3,23458400
2889,365.85,376.18,2011-08-24,378.96,370.6,373.47,22366700
2890,363.46,373.72,2011-08-25,375.45,365.0,365.08,31119500
2891,373.05,383.58,2011-08-26,383.8,370.8,371.17,22909900
2892,379.27,389.97,2011-08-29,391.5,388.0,388.18,14473900
2893,379.29,389.99,2011-08-30,391.84,386.21,388.25,14925800
2894,374.27,384.83,2011-08-31,392.08,381.86,390.57,18663800
2895,370.57,381.03,2011-09-01,387.34,380.72,385.82,12275900
2896,363.78,374.05,2011-09-02,378.0,371.83,374.74,15676400
2897,369.32,379.74,2011-09-06,380.33,366.48,367.37,18203500
2898,373.39,383.93,2011-09-07,385.6,382.0,385.56,12520600
2899,373.6,384.14,2011-09-08,388.61,382.31,382.4,14862800
2900,367.12,377.48,2011-09-09,386.0,375.02,383.93,20171900
2901,369.51,379.94,2011-09-12,380.88,371.9,373.0,16708300
2902,374.06,384.62,2011-09-13,386.21,380.25,382.14,15734300
2903,378.61,389.3,2011-09-14,392.21,385.76,387.02,19097300
2904,382.17,392.96,2011-09-15,393.66,389.9,391.43,14922100
2905,389.51,400.5,2011-09-16,400.5,395.03,395.54,24946900
2906,400.33,411.63,2011-09-19,413.23,395.2,397.0,29423600
2907,402.1,413.45,2011-09-20,422.86,411.19,415.25,27705500
2908,400.83,412.14,2011-09-21,421.59,412.0,419.64,21642000
2909,390.79,401.82,2011-09-22,409.82,396.7,401.03,34588600
2910,393.2,404.3,2011-09-23,406.74,399.85,400.28,19509900
2911,392.1,403.17,2011-09-26,403.98,391.3,399.86,29031300
2912,388.3,399.26,2011-09-27,409.25,398.06,408.73,22589200
2913,386.11,397.01,2011-09-28,403.74,396.51,400.19,15344200
2914,379.85,390.57,2011-09-29,402.21,386.21,401.92,23253100
2915,370.85,381.32,2011-09-30,388.89,381.18,387.12,19558600
2916,364.32,374.6,2011-10-03,382.64,373.17,380.37,23896400
