Country,Year,fertility,life,population,child_mortality,gdp,region
Spain,1984,1.7280000000000002,76.46,38339878.0,14.0,18970.0,Europe & Central Asia
Spain,1985,1.633,76.42,38476148.0,13.4,19300.0,Europe & Central Asia
Spain,1986,1.554,76.67,38586351.0,12.8,19881.0,Europe & Central Asia
Spain,1987,1.4869999999999999,76.9,38673057.0,12.3,20953.0,Europe & Central Asia
Spain,1988,1.431,76.91,38745231.0,11.9,22036.0,Europe & Central Asia
Spain,1989,1.383,76.98,38814280.0,11.5,23141.0,Europe & Central Asia
Spain,1990,1.3430000000000002,76.99,38889158.0,11.0,24126.0,Europe & Central Asia
Spain,1991,1.3090000000000002,77.12,38979222.0,10.5,24684.0,Europe & Central Asia
Spain,1992,1.28,77.57,39086335.0,10.1,24831.0,Europe & Central Asia
Spain,1993,1.254,77.7,39203352.0,9.5,24498.0,Europe & Central Asia
Spain,1994,1.2309999999999999,78.05,39318577.0,8.9,25015.0,Europe & Central Asia
Spain,1995,1.213,78.12,39426834.0,8.3,25645.0,Europe & Central Asia
Spain,1996,1.2,78.26,39519508.0,7.7,26270.0,Europe & Central Asia
Spain,1997,1.195,78.77,39608652.0,7.3,27167.0,Europe & Central Asia
Spain,1998,1.197,78.85,39734033.0,7.0,28238.0,Europe & Central Asia
Spain,1999,1.207,78.86,39948910.0,6.7,29353.0,Europe & Central Asia
Spain,2000,1.224,79.34,40288457.0,6.5,30647.0,Europe & Central Asia
Spain,2001,1.246,79.69,40767010.0,6.3,31488.0,Europe & Central Asia
Spain,2002,1.271,79.78,41364726.0,6.2,31866.0,Europe & Central Asia
Spain,2003,1.298,79.72,42039800.0,6.1,32293.0,Europe & Central Asia
Spain,2004,1.325,80.28,42732092.0,5.9,32745.0,Europe & Central Asia
Spain,2005,1.35,80.28,43395441.0,5.7,33396.0,Europe & Central Asia
Spain,2006,1.375,80.94,44017887.0,5.5,34206.0,Europe & Central Asia
Spain,2007,1.3969999999999998,80.745,44604384.0,5.2,34845.0,Europe & Central Asia
Spain,2008,1.419,80.935,45146258.0,5.0,34676.0,Europe & Central Asia
Spain,2009,1.439,81.47399999999999,45638113.0,4.8,33142.0,Europe & Central Asia
Spain,2010,1.4569999999999999,81.656,46076989.0,4.6,32994.0,Europe & Central Asia
Spain,2011,1.474,81.814,46454895.0,4.5,32674.0,Europe & Central Asia
Spain,2012,1.49,81.958,46771596.0,4.4,31971.0,Europe & Central Asia
Spain,2013,1.505,82.1,47042602.0,4.3,31681.0,Europe & Central Asia
Sri Lanka,1964,5.067,61.09,10962237.0,84.8,1809.0,South Asia
Sri Lanka,1965,4.959,61.591,11215216.0,81.6,1820.0,South Asia
Sri Lanka,1966,4.849,62.11600000000001,11477133.0,78.8,1755.0,South Asia
Sri Lanka,1967,4.734,62.645,11746217.0,76.4,1870.0,South Asia
Sri Lanka,1968,4.609,63.158,12018646.0,74.3,1961.0,South Asia
Sri Lanka,1969,4.477,63.65,12289319.0,72.5,1993.0,South Asia
Sri Lanka,1970,4.342,64.11399999999999,12554583.0,71.0,2044.0,South Asia
Sri Lanka,1971,4.208,64.546,12812407.0,69.7,1988.0,South Asia
Sri Lanka,1972,4.083,64.953,13063663.0,68.5,1994.0,South Asia
Sri Lanka,1973,3.97,65.34,13311145.0,67.1,2039.0,South Asia
Sri Lanka,1974,3.87,65.712,13559172.0,65.6,2074.0,South Asia
Sri Lanka,1975,3.783,66.086,13810647.0,63.8,2091.0,South Asia
Sri Lanka,1976,3.705,66.477,14066703.0,61.6,2118.0,South Asia
Sri Lanka,1977,3.633,66.893,14325640.0,59.1,2220.0,South Asia
Sri Lanka,1978,3.562,67.329,14584167.0,56.3,2318.0,South Asia
Sri Lanka,1979,3.488,67.773,14837618.0,53.2,2424.0,South Asia
Sri Lanka,1980,3.408,68.195,15082771.0,49.9,2514.0,South Asia
Sri Lanka,1981,3.319,68.556,15317817.0,46.3,2630.0,South Asia
Sri Lanka,1982,3.2230000000000003,68.829,15544043.0,42.4,2718.0,South Asia
Sri Lanka,1983,3.12,69.00399999999999,15765034.0,38.3,2820.0,South Asia
Sri Lanka,1984,3.012,69.087,15986020.0,34.1,2924.0,South Asia
Sri Lanka,1985,2.904,69.108,16210466.0,30.2,3008.0,South Asia
Sri Lanka,1986,2.8,69.115,16439169.0,26.9,3115.0,South Asia
Sri Lanka,1987,2.7030000000000003,69.148,16669911.0,24.2,3101.0,South Asia
Sri Lanka,1988,2.617,69.235,16899425.0,22.5,3138.0,South Asia
Sri Lanka,1989,2.544,69.376,17123045.0,21.6,3178.0,South Asia
Sri Lanka,1990,2.483,69.535,17337048.0,21.3,3340.0,South Asia
Sri Lanka,1991,2.4330000000000003,69.652,17542866.0,21.2,3442.0,South Asia
Sri Lanka,1992,2.39,69.683,17740936.0,21.2,3561.0,South Asia
Sri Lanka,1993,2.353,69.615,17925624.0,21.1,3759.0,South Asia
Sri Lanka,1994,2.32,69.473,18089720.0,20.8,3915.0,South Asia
Sri Lanka,1995,2.291,69.333,18229498.0,20.2,4075.0,South Asia
Sri Lanka,1996,2.2680000000000002,69.297,18340596.0,19.5,4184.0,South Asia
Sri Lanka,1997,2.251,69.442,18428257.0,18.7,4396.0,South Asia
Sri Lanka,1998,2.24,69.804,18510095.0,17.8,4550.0,South Asia
Sri Lanka,1999,2.2359999999999998,70.37,18610110.0,17.0,4677.0,South Asia
Sri Lanka,2000,2.237,71.078,18745084.0,16.3,4946.0,South Asia
Sri Lanka,2001,2.2430000000000003,71.828,18921794.0,15.8,4949.0,South Asia
Sri Lanka,2002,2.252,72.51,19134096.0,15.4,5111.0,South Asia
Sri Lanka,2003,2.263,73.04,19369853.0,15.0,5344.0,South Asia
Sri Lanka,2004,2.274,73.393,19610604.0,28.8,5559.0,South Asia
Sri Lanka,2005,2.286,73.57300000000001,19842536.0,14.1,5843.0,South Asia
Sri Lanka,2006,2.298,73.623,20062070.0,13.3,6223.0,South Asia
Sri Lanka,2007,2.311,73.62100000000001,20272269.0,12.5,6586.0,South Asia
Sri Lanka,2008,2.323,73.634,20473799.0,11.7,6907.0,South Asia
Sri Lanka,2009,2.335,73.686,20669142.0,11.1,7080.0,South Asia
Sri Lanka,2010,2.343,73.79,20859949.0,10.6,7572.0,South Asia
Sri Lanka,2011,2.347,73.941,21045394.0,10.1,8112.0,South Asia
Sri Lanka,2012,2.346,74.116,21223550.0,9.7,8856.0,South Asia
Sri Lanka,2013,2.339,74.293,21393876.0,9.4,9426.0,South Asia
Sudan,1964,6.787000000000001,49.848,10111923.0,166.5,2126.0,Sub-Saharan Africa
Sudan,1965,6.81,50.254,10356949.0,164.0,2220.0,Sub-Saharan Africa
Sudan,1966,6.831,50.66,10608998.0,161.7,2140.0,Sub-Saharan Africa
Sudan,1967,6.85,51.065,10869525.0,159.6,2022.0,Sub-Saharan Africa
Sudan,1968,6.865,51.466,11142482.0,157.7,2093.0,Sub-Saharan Africa
Sudan,1969,6.877999999999999,51.857,11432923.0,156.0,2167.0,Sub-Saharan Africa
Sudan,1970,6.888,52.231,11744590.0,154.6,2022.0,Sub-Saharan Africa
Sudan,1971,6.899,52.57899999999999,12079205.0,153.3,2106.0,Sub-Saharan Africa
Sudan,1972,6.91,52.897,12436311.0,152.1,2006.0,Sub-Saharan Africa
Sudan,1973,6.921,53.18,12814718.0,150.8,1785.0,Sub-Saharan Africa
Sudan,1974,6.93,53.426,13212203.0,149.6,1910.0,Sub-Saharan Africa
Sudan,1975,6.936,53.633,13627096.0,148.3,2091.0,Sub-Saharan Africa
Sudan,1976,6.933,53.803000000000004,14057092.0,147.0,2403.0,Sub-Saharan Africa
Sudan,1977,6.919,53.942,14502283.0,145.6,2687.0,Sub-Saharan Africa
Sudan,1978,6.892,54.056999999999995,14965920.0,144.3,2559.0,Sub-Saharan Africa
Sudan,1979,6.853,54.157,15452659.0,143.2,2213.0,Sub-Saharan Africa
Sudan,1980,6.8020000000000005,54.248999999999995,15964476.0,142.1,2159.0,Sub-Saharan Africa
Sudan,1981,6.7410000000000005,54.338,16505106.0,140.9,2137.0,Sub-Saharan Africa
Sudan,1982,6.6739999999999995,54.431000000000004,17069788.0,139.9,2332.0,Sub-Saharan Africa
Sudan,1983,6.605,54.53,17641875.0,138.8,2233.0,Sub-Saharan Africa
Sudan,1984,6.535,54.641000000000005,18198981.0,137.5,2050.0,Sub-Saharan Africa
Sudan,1985,6.4670000000000005,54.765,18726053.0,136.0,1850.0,Sub-Saharan Africa
Sudan,1986,6.401,54.901,19215610.0,134.5,1869.0,Sub-Saharan Africa
Sudan,1987,6.337999999999999,55.04600000000001,19674861.0,132.8,1871.0,Sub-Saharan Africa
Sudan,1988,6.275,55.196999999999996,20121591.0,131.1,1858.0,Sub-Saharan Africa
Sudan,1989,6.2139999999999995,55.355,20581590.0,129.3,1961.0,Sub-Saharan Africa
Sudan,1990,6.153,55.522,21073606.0,127.5,1753.0,Sub-Saharan Africa
Sudan,1991,6.0920000000000005,55.699,21603126.0,125.7,1830.0,Sub-Saharan Africa
Sudan,1992,6.028,55.887,22164751.0,123.9,1892.0,Sub-Saharan Africa
Sudan,1993,5.962000000000001,56.089,22753100.0,122.1,1918.0,Sub-Saharan Africa
Sudan,1994,5.893,56.305,23358732.0,120.2,1879.0,Sub-Saharan Africa
Sudan,1995,5.821000000000001,56.538999999999994,23974432.0,118.2,1934.0,Sub-Saharan Africa
Sudan,1996,5.747000000000001,56.79,24601180.0,116.1,1992.0,Sub-Saharan Africa
Sudan,1997,5.672000000000001,57.059,25241197.0,113.9,2142.0,Sub-Saharan Africa
Sudan,1998,5.596,57.346000000000004,25889911.0,111.4,2175.0,Sub-Saharan Africa
Sudan,1999,5.52,57.651,26541630.0,108.8,2183.0,Sub-Saharan Africa
Sudan,2000,5.444,57.979,27193105.0,105.9,2258.0,Sub-Saharan Africa
Sudan,2001,5.3660000000000005,58.333,27840967.0,103.1,2338.0,Sub-Saharan Africa
Sudan,2002,5.287000000000001,58.713,28488328.0,100.2,2419.0,Sub-Saharan Africa
Sudan,2003,5.206,59.113,29146386.0,97.3,2533.0,Sub-Saharan Africa
Sudan,2004,5.122999999999999,59.523999999999994,29830604.0,94.5,2557.0,Sub-Saharan Africa
Sudan,2005,5.039,59.931000000000004,30551777.0,91.9,2672.0,Sub-Saharan Africa
Sudan,2006,4.956,60.317,31314098.0,89.3,2858.0,Sub-Saharan Africa
Sudan,2007,4.873,60.67100000000001,32113409.0,87.0,3097.0,Sub-Saharan Africa
Sudan,2008,4.792,60.986000000000004,32941836.0,84.7,3246.0,Sub-Saharan Africa
Sudan,2009,4.713,61.258,33537455.0,82.4,3259.0,Sub-Saharan Africa
Sudan,2010,4.637,61.49,34136520.0,80.2,3282.0,Sub-Saharan Africa
Sudan,2011,4.563,61.691,34735288.0,78.2,3524.0,Sub-Saharan Africa
Sudan,2012,4.4910000000000005,61.875,35335982.0,76.3,3856.0,Sub-Saharan Africa
Sudan,2013,4.42,62.055,35940905.0,74.2,3903.0,Sub-Saharan Africa
Suriname,1964,6.412000000000001,61.117,323298.0,89.22,7650.0,America
Suriname,1965,6.303999999999999,61.49100000000001,332197.0,85.51,7829.0,America
Suriname,1966,6.182,61.867,341643.0,81.87,8012.0,America
Suriname,1967,6.053,62.239,351379.0,78.79,8199.0,America
Suriname,1968,5.922000000000001,62.599,360486.0,75.42,8390.0,America
Suriname,1969,5.79,62.943000000000005,367733.0,72.67,8586.0,America
Suriname,1970,5.653,63.268,372297.0,69.66,8786.0,America
Suriname,1971,5.504,63.568000000000005,373795.0,67.23,9315.0,America
Suriname,1972,5.336,63.843999999999994,372648.0,65.35,9776.0,America
Suriname,1973,5.148,64.1,369834.0,64.24,10239.0,America
Suriname,1974,4.945,64.339,366767.0,63.15,10609.0,America
Suriname,1975,4.735,64.571,364497.0,62.08,9648.0,America
Suriname,1976,4.531000000000001,64.806,363386.0,61.02,10622.0,America
Suriname,1977,4.343999999999999,65.053,363227.0,59.97,11830.0,America
Suriname,1978,4.18,65.314,363818.0,58.94,12569.0,America
Suriname,1979,4.041,65.587,364751.0,57.93,11872.0,America
Suriname,1980,3.9219999999999997,65.862,365749.0,56.74,10836.0,America
Suriname,1981,3.815,66.128,366770.0,55.8,11515.0,America
Suriname,1982,3.708,66.37,368027.0,54.96,10888.0,America
Suriname,1983,3.594,66.581,369782.0,57.0,10291.0,America
Suriname,1984,3.471,66.758,372398.0,55.5,9935.0,America
Suriname,1985,3.338,66.90100000000001,376102.0,54.1,11162.0,America
Suriname,1986,3.2,67.018,381012.0,52.7,10842.0,America
Suriname,1987,3.063,67.119,386974.0,51.4,9949.0,America
Suriname,1988,2.9360000000000004,67.214,393605.0,50.2,10724.0,America
Suriname,1989,2.823,67.305,400375.0,48.9,11131.0,America
Suriname,1990,2.733,67.393,406890.0,47.6,10625.0,America
Suriname,1991,2.6710000000000003,67.477,413011.0,46.3,10759.0,America
Suriname,1992,2.639,67.553,418828.0,44.9,10588.0,America
Suriname,1993,2.634,67.619,424455.0,43.5,9690.0,America
Suriname,1994,2.6510000000000002,67.675,430102.0,42.2,9873.0,America
Suriname,1995,2.682,67.72,435920.0,40.9,9848.0,America
Suriname,1996,2.717,67.75,441896.0,39.6,9839.0,America
Suriname,1997,2.7460000000000004,67.77,447957.0,38.3,10263.0,America
Suriname,1998,2.762,67.785,454124.0,37.0,10283.0,America
Suriname,1999,2.759,67.807,460419.0,35.7,10054.0,America
Suriname,2000,2.739,67.851,466846.0,34.4,9908.0,America
Suriname,2001,2.702,67.935,473431.0,33.3,10214.0,America
Suriname,2002,2.656,68.071,480132.0,32.1,10502.0,America
Suriname,2003,2.609,68.26100000000001,486800.0,31.1,10979.0,America
Suriname,2004,2.562,68.503,493236.0,30.1,11836.0,America
Suriname,2005,2.5180000000000002,68.788,499294.0,29.2,12225.0,America
Suriname,2006,2.478,69.102,504913.0,28.3,12553.0,America
Suriname,2007,2.441,69.42399999999999,510136.0,27.4,13059.0,America
Suriname,2008,2.406,69.73899999999999,515066.0,26.4,13470.0,America
Suriname,2009,2.374,70.036,519861.0,25.6,13747.0,America
Suriname,2010,2.345,70.309,524636.0,24.9,14325.0,America
Suriname,2011,2.318,70.559,529419.0,24.1,14942.0,America
Suriname,2012,2.292,70.794,534175.0,23.4,15254.0,America
Suriname,2013,2.2680000000000002,71.01899999999999,538882.0,22.6,15556.0,America
Swaziland,1964,6.782,45.452,382477.0,197.8,2713.0,Sub-Saharan Africa
Swaziland,1965,6.8020000000000005,45.766999999999996,391553.0,194.0,3059.0,Sub-Saharan Africa
Swaziland,1966,6.822,46.123000000000005,401184.0,190.3,3112.0,Sub-Saharan Africa
Swaziland,1967,6.841,46.527,411365.0,186.6,3324.0,Sub-Saharan Africa
Swaziland,1968,6.857,46.982,422152.0,182.9,3092.0,Sub-Saharan Africa
Swaziland,1969,6.869,47.49100000000001,433598.0,179.0,3142.0,Sub-Saharan Africa
Swaziland,1970,6.875,48.045,445735.0,174.8,3971.0,Sub-Saharan Africa
Swaziland,1971,6.876,48.633,458611.0,170.1,3934.0,Sub-Saharan Africa
Swaziland,1972,6.87,49.238,472236.0,164.8,4302.0,Sub-Saharan Africa
Swaziland,1973,6.858,49.848,486560.0,158.9,4417.0,Sub-Saharan Africa
Swaziland,1974,6.84,50.457,501509.0,152.5,4786.0,Sub-Saharan Africa
Swaziland,1975,6.817,51.067,517024.0,145.8,4827.0,Sub-Saharan Africa
Swaziland,1976,6.79,51.68600000000001,533202.0,139.5,4851.0,Sub-Saharan Africa
Swaziland,1977,6.761,52.321999999999996,550089.0,133.4,4859.0,Sub-Saharan Africa
Swaziland,1978,6.729,52.977,567534.0,127.8,4842.0,Sub-Saharan Africa
Swaziland,1979,6.695,53.646,585327.0,122.4,4766.0,Sub-Saharan Africa
Swaziland,1980,6.6579999999999995,54.323,603385.0,117.0,4723.0,Sub-Saharan Africa
Swaziland,1981,6.617999999999999,55.001999999999995,621346.0,111.3,4894.0,Sub-Saharan Africa
Swaziland,1982,6.5729999999999995,55.67,639383.0,105.3,5031.0,Sub-Saharan Africa
Swaziland,1983,6.52,56.312,658564.0,99.1,4890.0,Sub-Saharan Africa
Swaziland,1984,6.459,56.913999999999994,680341.0,92.9,4821.0,Sub-Saharan Africa
Swaziland,1985,6.3839999999999995,57.476000000000006,705602.0,86.7,4945.0,Sub-Saharan Africa
Swaziland,1986,6.291,58.008,734925.0,81.0,4943.0,Sub-Saharan Africa
Swaziland,1987,6.18,58.504,767579.0,76.0,5171.0,Sub-Saharan Africa
Swaziland,1988,6.051,58.94,801540.0,71.9,4823.0,Sub-Saharan Africa
Swaziland,1989,5.905,59.28,833994.0,68.8,4924.0,Sub-Saharan Africa
Swaziland,1990,5.744,59.458,862947.0,67.0,4844.0,Sub-Saharan Africa
Swaziland,1991,5.571000000000001,59.405,887467.0,66.7,4793.0,Sub-Saharan Africa
Swaziland,1992,5.392,59.086000000000006,908158.0,68.0,4835.0,Sub-Saharan Africa
Swaziland,1993,5.211,58.486000000000004,926420.0,71.0,4887.0,Sub-Saharan Africa
Swaziland,1994,5.035,57.613,944404.0,75.7,4909.0,Sub-Saharan Africa
Swaziland,1995,4.8660000000000005,56.468999999999994,963591.0,81.1,5043.0,Sub-Saharan Africa
Swaziland,1996,4.709,55.068000000000005,984632.0,86.9,5125.0,Sub-Saharan Africa
Swaziland,1997,4.564,53.488,1006824.0,92.6,5167.0,Sub-Saharan Africa
Swaziland,1998,4.4319999999999995,51.828,1028708.0,98.3,5189.0,Sub-Saharan Africa
Swaziland,1999,4.313,50.187,1048174.0,103.9,5243.0,Sub-Saharan Africa
Swaziland,2000,4.209,48.68899999999999,1063832.0,109.5,5257.0,Sub-Saharan Africa
Swaziland,2001,4.121,47.457,1075083.0,113.8,5263.0,Sub-Saharan Africa
Swaziland,2002,4.046,46.54600000000001,1082777.0,117.0,5320.0,Sub-Saharan Africa
Swaziland,2003,3.9819999999999998,45.983000000000004,1088724.0,119.5,5410.0,Sub-Saharan Africa
Swaziland,2004,3.925,45.773,1095487.0,120.9,5533.0,Sub-Saharan Africa
Swaziland,2005,3.8710000000000004,45.891000000000005,1104909.0,120.8,5618.0,Sub-Saharan Africa
Swaziland,2006,3.818,46.276,1117604.0,115.9,5733.0,Sub-Saharan Africa
Swaziland,2007,3.761,46.81100000000001,1133007.0,113.0,5847.0,Sub-Saharan Africa
Swaziland,2008,3.699,47.388999999999996,1150344.0,112.2,5887.0,Sub-Saharan Africa
Swaziland,2009,3.6319999999999997,47.94,1168345.0,105.1,5860.0,Sub-Saharan Africa
Swaziland,2010,3.5589999999999997,48.398,1186056.0,90.9,5862.0,Sub-Saharan Africa
Swaziland,2011,3.483,48.717,1203330.0,83.6,5846.0,Sub-Saharan Africa
Swaziland,2012,3.407,48.91,1220408.0,78.8,5910.0,Sub-Saharan Africa
Swaziland,2013,3.3339999999999996,49.0,1237166.0,74.9,5998.0,Sub-Saharan Africa
Sweden,1964,2.475,73.73,7676568.0,17.1,18434.0,Europe & Central Asia
Sweden,1965,2.4130000000000003,73.88,7734003.0,16.3,19142.0,Europe & Central Asia
Sweden,1966,2.3609999999999998,74.13,7796427.0,15.5,19222.0,Europe & Central Asia
Sweden,1967,2.267,74.16,7862718.0,14.9,19709.0,Europe & Central Asia
Sweden,1968,2.068,74.03,7929066.0,14.4,20401.0,Europe & Central Asia
Sweden,1969,1.922,74.15,7990318.0,13.9,21168.0,Europe & Central Asia
Sweden,1970,1.919,74.7,8042839.0,13.4,22054.0,Europe & Central Asia
Sweden,1971,1.9609999999999999,74.62,8084965.0,12.9,22277.0,Europe & Central Asia
Sweden,1972,1.913,74.72,8117863.0,12.3,22308.0,Europe & Central Asia
Sweden,1973,1.868,74.88,8144217.0,11.6,23232.0,Europe & Central Asia
Sweden,1974,1.876,74.99,8168135.0,10.9,25048.0,Europe & Central Asia
Sweden,1975,1.7690000000000001,75.0,8192569.0,10.3,25353.0,Europe & Central Asia
Sweden,1976,1.682,75.01,8218933.0,9.8,25378.0,Europe & Central Asia
Sweden,1977,1.646,75.44,8246302.0,9.4,24567.0,Europe & Central Asia
Sweden,1978,1.6,75.53,8272581.0,9.0,24784.0,Europe & Central Asia
Sweden,1979,1.6580000000000001,75.57,8294604.0,8.7,25827.0,Europe & Central Asia
Sweden,1980,1.68,75.8,8310467.0,8.5,26010.0,Europe & Central Asia
Sweden,1981,1.636,76.1,8319266.0,8.2,25869.0,Europe & Central Asia
Sweden,1982,1.6269999999999998,76.42,8322909.0,8.0,26431.0,Europe & Central Asia
Sweden,1983,1.614,76.66,8325682.0,7.8,26808.0,Europe & Central Asia
Sweden,1984,1.6580000000000001,76.92,8333446.0,7.7,27890.0,Europe & Central Asia
Sweden,1985,1.74,76.78,8350392.0,7.6,28202.0,Europe & Central Asia
Sweden,1986,1.8,77.04,8377422.0,7.5,29138.0,Europe & Central Asia
Sweden,1987,1.844,77.19,8413155.0,7.4,29889.0,Europe & Central Asia
Sweden,1988,1.9669999999999999,77.08,8456561.0,7.3,30596.0,Europe & Central Asia
Sweden,1989,2.02,77.74,8505752.0,7.2,31161.0,Europe & Central Asia
Sweden,1990,2.14,77.67,8558829.0,6.9,30901.0,Europe & Central Asia
Sweden,1991,2.113,77.81,8616729.0,6.6,30340.0,Europe & Central Asia
Sweden,1992,2.077,78.16,8678657.0,6.1,29813.0,Europe & Central Asia
Sweden,1993,1.982,78.24,8738894.0,5.7,29028.0,Europe & Central Asia
Sweden,1994,1.883,78.86,8789976.0,5.2,30000.0,Europe & Central Asia
Sweden,1995,1.7309999999999999,78.94,8826949.0,4.8,31044.0,Europe & Central Asia
Sweden,1996,1.6,79.15,8847421.0,4.5,31465.0,Europe & Central Asia
Sweden,1997,1.528,79.39,8853934.0,4.3,32360.0,Europe & Central Asia
Sweden,1998,1.517,79.53,8852650.0,4.2,33709.0,Europe & Central Asia
Sweden,1999,1.5119999999999998,79.61,8852487.0,4.1,35208.0,Europe & Central Asia
Sweden,2000,1.5590000000000002,79.84,8860153.0,4.1,36816.0,Europe & Central Asia
Sweden,2001,1.58,79.93,8877022.0,4.1,37292.0,Europe & Central Asia
Sweden,2002,1.665,80.04,8901831.0,4.0,37941.0,Europe & Central Asia
Sweden,2003,1.7309999999999999,80.33,8935392.0,3.9,38702.0,Europe & Central Asia
Sweden,2004,1.771,80.67,8977965.0,3.7,40216.0,Europe & Central Asia
Sweden,2005,1.787,80.75,9029345.0,3.6,41184.0,Europe & Central Asia
Sweden,2006,1.869,80.95,9090707.0,3.4,42873.0,Europe & Central Asia
Sweden,2007,1.892,81.08,9161374.0,3.3,44005.0,Europe & Central Asia
Sweden,2008,1.9169999999999998,80.973,9236872.0,3.2,43421.0,Europe & Central Asia
Sweden,2009,1.9369999999999998,81.282,9311110.0,3.1,40820.0,Europe & Central Asia
Sweden,2010,1.9869999999999999,81.426,9379687.0,3.1,42898.0,Europe & Central Asia
Sweden,2011,1.9,81.56,9440747.0,3.0,43709.0,Europe & Central Asia
Sweden,2012,1.91,81.69,9495392.0,3.0,43263.0,Europe & Central Asia
Sweden,2013,1.9280000000000002,81.818,9545823.0,3.0,43448.0,Europe & Central Asia
Switzerland,1964,2.5639999999999996,72.2,5729362.0,23.6,30886.0,Europe & Central Asia
Switzerland,1965,2.528,72.33,5829839.0,22.6,31531.0,Europe & Central Asia
Switzerland,1966,2.471,72.47,5916770.0,21.6,31983.0,Europe & Central Asia
Switzerland,1967,2.397,72.77,5991515.0,20.7,32566.0,Europe & Central Asia
Switzerland,1968,2.312,72.72,6056165.0,19.9,33324.0,Europe & Central Asia
Switzerland,1969,2.218,72.73,6114502.0,19.2,34719.0,Europe & Central Asia
Switzerland,1970,2.121,73.14,6169124.0,18.4,36582.0,Europe & Central Asia
Switzerland,1971,2.021,73.26,6221393.0,17.6,37621.0,Europe & Central Asia
Switzerland,1972,1.923,73.78,6269871.0,16.7,38478.0,Europe & Central Asia
Switzerland,1973,1.829,74.08,6311231.0,15.8,39412.0,Europe & Central Asia
Switzerland,1974,1.743,74.43,6340818.0,14.8,39874.0,Europe & Central Asia
Switzerland,1975,1.669,74.82,6355947.0,13.8,37301.0,Europe & Central Asia
Switzerland,1976,1.61,74.94,6355012.0,12.9,37189.0,Europe & Central Asia
Switzerland,1977,1.565,75.39,6340979.0,12.1,38201.0,Europe & Central Asia
Switzerland,1978,1.535,75.34,6321339.0,11.4,38264.0,Europe & Central Asia
Switzerland,1979,1.518,75.64,6306326.0,10.8,39109.0,Europe & Central Asia
Switzerland,1980,1.511,75.64,6303346.0,10.4,40692.0,Europe & Central Asia
Switzerland,1981,1.5130000000000001,75.87,6315530.0,10.0,41080.0,Europe & Central Asia
Switzerland,1982,1.52,76.21,6341096.0,9.7,40226.0,Europe & Central Asia
Switzerland,1983,1.528,76.22,6376512.0,9.4,40229.0,Europe & Central Asia
Switzerland,1984,1.535,76.82,6415987.0,9.2,41269.0,Europe & Central Asia
Switzerland,1985,1.541,76.94,6455375.0,9.0,42462.0,Europe & Central Asia
Switzerland,1986,1.5430000000000001,77.11,6493102.0,8.9,42899.0,Europe & Central Asia
Switzerland,1987,1.545,77.41,6530777.0,8.8,42914.0,Europe & Central Asia
Switzerland,1988,1.546,77.43,6571061.0,8.6,43895.0,Europe & Central Asia
Switzerland,1989,1.547,77.62,6617925.0,8.4,45400.0,Europe & Central Asia
Switzerland,1990,1.546,77.44,6673738.0,8.2,46600.0,Europe & Central Asia
Switzerland,1991,1.544,77.72,6740104.0,7.9,45599.0,Europe & Central Asia
Switzerland,1992,1.5390000000000001,78.02,6814701.0,7.5,45080.0,Europe & Central Asia
Switzerland,1993,1.5330000000000001,78.31,6891266.0,7.1,44615.0,Europe & Central Asia
Switzerland,1994,1.525,78.6,6961228.0,6.7,44823.0,Europe & Central Asia
Switzerland,1995,1.515,78.68,7018702.0,6.4,44738.0,Europe & Central Asia
Switzerland,1996,1.5019999999999998,79.17,7060963.0,6.1,44809.0,Europe & Central Asia
Switzerland,1997,1.4869999999999999,79.37,7090483.0,6.0,45734.0,Europe & Central Asia
Switzerland,1998,1.47,79.62,7112948.0,5.8,46942.0,Europe & Central Asia
Switzerland,1999,1.453,79.88,7136740.0,5.7,47486.0,Europe & Central Asia
Switzerland,2000,1.4369999999999998,79.99,7167908.0,5.6,49083.0,Europe & Central Asia
Switzerland,2001,1.425,80.41,7207987.0,5.6,49479.0,Europe & Central Asia
Switzerland,2002,1.4180000000000001,80.62,7254975.0,5.5,49177.0,Europe & Central Asia
Switzerland,2003,1.416,80.72,7307078.0,5.3,48837.0,Europe & Central Asia
Switzerland,2004,1.42,81.28,7361231.0,5.2,49882.0,Europe & Central Asia
Switzerland,2005,1.429,81.45,7415007.0,5.1,51069.0,Europe & Central Asia
Switzerland,2006,1.442,81.75,7468350.0,5.0,52786.0,Europe & Central Asia
Switzerland,2007,1.4569999999999999,81.94,7521613.0,4.8,54483.0,Europe & Central Asia
Switzerland,2008,1.472,81.898,7573204.0,4.7,55020.0,Europe & Central Asia
Switzerland,2009,1.4869999999999999,82.03200000000001,7621211.0,4.6,53179.0,Europe & Central Asia
Switzerland,2010,1.5,82.19200000000001,7664318.0,4.5,54183.0,Europe & Central Asia
Switzerland,2011,1.511,82.336,7701690.0,4.4,54551.0,Europe & Central Asia
Switzerland,2012,1.5219999999999998,82.471,7733709.0,4.3,54573.0,Europe & Central Asia
Switzerland,2013,1.5330000000000001,82.604,7761820.0,4.2,54983.0,Europe & Central Asia
Syria,1964,7.555,55.028,5202606.0,145.6,2894.0,Middle East & North Africa
Syria,1965,7.564,55.644,5378287.0,138.2,2810.0,Middle East & North Africa
Syria,1966,7.569,56.294,5561371.0,131.2,2503.0,Middle East & North Africa
