id, name, rating, position, height, foot, rare, pace, shooting, passing, dribbling, defending, heading, diving, handling, kicking, reflexes, speed, positioning
203541, Daniel Devine, 60, D, 183, Right, 0, 65, 35, 42, 42, 62, 68, , , , , ,
203542, Julian Wießmeier, 64, M, 171, Right, 1, 76, 55, 56, 69, 40, 57, , , , , ,
203544, Chris Löwe, 65, D, 171, Left, 1, 83, 61, 67, 69, 61, 63, , , , , ,
203597, Michael Koral, 41, A, 180, Right, 0, 73, 34, 30, 35, 39, 41, , , , , ,
203601, Bigen Yala Lusala, 61, A, 178, Right, 1, 77, 53, 52, 69, 48, 58, , , , , ,
203613, Gilberto, 71, A, 178, Right, 1, 65, 72, 59, 64, 52, 78, , , , , ,
203621, Ebrahim Seedat, 60, A, 176, Left, 0, 73, 48, 59, 68, 36, 40, , , , , ,
203632, Ayanda Patosi, 63, M, 174, Right, 1, 69, 55, 62, 72, 34, 45, , , , , ,
203739, Nicolas Caraux, 54, GK, 187, Right, 0, , , , , , , 59, 52, 60, 56, 43, 52
203754, Manuel Zeitz, 64, M, 180, Right, 0, 64, 61, 61, 61, 65, 68, , , , , ,
203786, Odise Roshi, 67, A, 187, Right, 0, 76, 60, 64, 67, 53, 62, , , , , ,
203799, Bruno Andrade, 64, A, 175, Right, 1, 80, 65, 50, 70, 45, 58, , , , , ,
203813, Jens Möckel, 61, D, 188, Right, 0, 54, 36, 48, 40, 63, 63, , , , , ,
203814, Erdal Akdari, 61, D, 184, Left, 0, 72, 39, 57, 60, 63, 63, , , , , ,
203820, Karim Aouadhi, 65, M, 194, Right, 1, 63, 56, 64, 63, 70, 61, , , , , ,
203821, Mehmet Kara, 62, M, 175, Right, 0, 68, 62, 63, 68, 44, 60, , , , , ,
203822, Alban Meha, 63, M, 173, Right, 1, 76, 65, 60, 69, 48, 55, , , , , ,
203823, Thomas Bertels, 57, A, 193, Left, 1, 47, 57, 46, 55, 58, 64, , , , , ,
203833, Nils Teixeira, 63, D, 176, Right, 1, 77, 53, 63, 68, 59, 60, , , , , ,
203834, Ju Tae Yun, 61, A, 174, Right, 1, 78, 55, 59, 71, 38, 65, , , , , ,
203835, Dirk Orlishausen, 65, GK, 197, Right, 0, , , , , , , 63, 65, 59, 63, 33, 71
203836, Tobias Henneböle, 52, D, 191, Right, 0, 50, 34, 41, 42, 58, 54, , , , , ,
203837, Alexander Ujma, 50, D, 173, Right, 0, 72, 49, 43, 60, 45, 56, , , , , ,
203838, Gianluca Korte, 51, A, 177, Left, 0, 73, 51, 42, 54, 33, 56, , , , , ,
203839, Raffael Korte, 58, M, 175, Right, 0, 74, 51, 46, 63, 42, 52, , , , , ,
203844, Quin Kruijsen, 63, M, 182, Right, 1, 63, 58, 67, 66, 63, 65, , , , , ,
203848, Richard Windbichler, 57, D, 181, Right, 0, 63, 21, 35, 28, 61, 56, , , , , ,
203853, Maximilian Sax, 52, A, 179, Right, 0, 70, 47, 37, 48, 43, 60, , , , , ,
203866, Mickaël Caradec, 51, GK, 189, Right, 0, , , , , , , 52, 45, 42, 58, 50, 54
203876, Antoine Jouan, 54, D, 176, Left, 0, 54, 29, 51, 42, 54, 57, , , , , ,
203878, Mickael Akim Orinel, 60, M, 172, Left, 0, 70, 45, 54, 65, 38, 37, , , , , ,
203880, Guido Kocer, 61, M, 175, Left, 1, 78, 64, 57, 64, 42, 60, , , , , ,
203881, Christian Cappek, 54, M, 186, Right, 0, 62, 60, 52, 56, 47, 60, , , , , ,
203887, Josué Balamandji, 60, A, 170, Right, 1, 78, 59, 48, 63, 39, 34, , , , , ,
203896, Pierre-Baptiste Baherlé, 56, M, 178, Right, 0, 62, 47, 55, 53, 57, 65, , , , , ,
203898, Kévin Rimane, 60, D, 181, Right, 0, 64, 38, 54, 51, 63, 66, , , , , ,
203899, Mario Pollhammer, 57, D, 180, Right, 0, 68, 44, 56, 55, 53, 52, , , , , ,
203904, Yohan Betsch, 52, M, 185, Right, 0, 50, 36, 43, 48, 58, 54, , , , , ,
203918, Mark Logan, 50, D, 178, Right, 0, 54, 30, 40, 44, 49, 50, , , , , ,
203924, Markus Egger, 58, GK, 185, Right, 0, , , , , , , 59, 56, 57, 57, 41, 58
203928, Rául Fernàndez, 73, GK, 185, Left, 1, , , , , , , 78, 69, 65, 78, 51, 73
203929, Jón Guðni Fjóluson, 64, D, 192, Left, 1, 59, 50, 59, 47, 70, 61, , , , , ,
203966, Dennis Kempe, 62, D, 187, Left, 0, 48, 34, 52, 27, 65, 60, , , , , ,
203971, Clément Tainmont, 61, M, 185, Left, 0, 67, 53, 62, 58, 51, 51, , , , , ,
203975, Jomar, 60, D, 185, Right, 0, 50, 36, 44, 58, 62, 64, , , , , ,
203979, Marvin Bakalorz, 62, M, 180, Right, 0, 67, 60, 52, 50, 64, 64, , , , , ,
203980, Konstantinos Fortounis, 68, M, 182, Right, 0, 76, 64, 63, 69, 47, 59, , , , , ,
204005, Danijel Mićić, 58, M, 185, Right, 0, 65, 53, 56, 56, 57, 57, , , , , ,
204006, Marco Sahanek, 53, M, 180, Right, 1, 77, 42, 56, 45, 46, 55, , , , , ,
204017, Christian Sørensen, 52, M, 177, Left, 0, 64, 44, 47, 52, 42, 54, , , , , ,
204022, Kaja Rogulj, 65, D, 190, Right, 0, 46, 23, 38, 33, 71, 79, , , , , ,
204023, Vázquez, 61, M, 179, Right, 0, 69, 55, 56, 62, 44, 53, , , , , ,
204024, Christoph Kramer, 60, M, 190, Right, 0, 64, 38, 60, 47, 59, 46, , , , , ,
204038, Ladero, 62, D, 192, Right, 0, 48, 45, 47, 37, 69, 67, , , , , ,
204043, Emir Dilaver, 61, M, 183, Right, 0, 69, 57, 54, 64, 66, 60, , , , , ,
204044, Martin Kobylański, 59, M, 179, Right, 0, 70, 58, 54, 67, 39, 58, , , , , ,
204062, Darren Keet, 61, GK, 183, Left, 0, , , , , , , 62, 59, 61, 64, 62, 57
204082, John Anthony Brooks, 62, D, 193, Left, 1, 64, 41, 48, 39, 63, 53, , , , , ,
204092, Janis Blaswich, 59, GK, 193, Right, 0, , , , , , , 65, 60, 64, 63, 63, 51
204100, Simon Brandstetter, 58, A, 187, Right, 0, 56, 59, 46, 59, 46, 60, , , , , ,
204101, Christian Bickel, 60, M, 178, Right, 0, 65, 60, 53, 64, 41, 58, , , , , ,
204137, Robert Zillner, 62, M, 183, Left, 1, 75, 58, 59, 64, 45, 56, , , , , ,
204138, Ruben Ligeon, 59, D, 168, Right, 1, 86, 46, 53, 67, 52, 63, , , , , ,
204139, Fabian Baumgärtel, 55, D, 182, Left, 0, 66, 43, 47, 60, 53, 61, , , , , ,
204153, Yannick Stark, 63, M, 186, Right, 0, 67, 54, 62, 59, 67, 63, , , , , ,
204154, Jules Schwadorf, 60, M, 177, Left, 0, 72, 55, 57, 67, 38, 51, , , , , ,
204160, Martin Rodler, 57, D, 189, Right, 0, 53, 17, 26, 23, 64, 57, , , , , ,
204161, Nikon El Maestro, 55, M, 175, Right, 0, 70, 48, 51, 58, 38, 57, , , , , ,
204165, Sebastian Schiek, 59, D, 183, Right, 0, 70, 49, 47, 57, 62, 60, , , , , ,
204167, Sive Phekezela, 58, D, 172, Right, 1, 79, 40, 50, 66, 51, 59, , , , , ,
204169, Enes Uzun, 55, M, 168, Left, 0, 66, 44, 50, 59, 39, 51, , , , , ,
204170, Fabian Fritsche, 52, D, 180, Right, 0, 68, 42, 49, 63, 49, 54, , , , , ,
204175, Jeron Hazaimeh, 55, D, 193, Left, 1, 56, 34, 36, 39, 63, 48, , , , , ,
204176, Tugrul Erat, 57, A, 193, Right, 1, 61, 59, 41, 59, 47, 53, , , , , ,
204179, John Kelly, 50, GK, 193, Right, 0, , , , , , , 54, 49, 50, 51, 38, 50
204182, Serkan Çiftçi, 55, A, 180, Right, 0, 73, 48, 39, 51, 45, 63, , , , , ,
204193, Tom Trybull, 65, M, 181, Right, 0, 58, 47, 60, 59, 65, 65, , , , , ,
204227, Zinho Gano, 55, A, 193, Left, 1, 62, 54, 40, 53, 53, 64, , , , , ,
204229, Jannes Vansteenkiste, 58, D, 175, Left, 1, 75, 35, 54, 50, 56, 57, , , , , ,
204243, David Harrer, 57, D, 171, Left, 0, 73, 20, 42, 58, 49, 53, , , , , ,
204244, Franck Matondo, 52, A, 183, Right, 0, 66, 49, 45, 49, 44, 56, , , , , ,
204247, Kerim Frei, 59, M, 178, Right, 1, 77, 52, 57, 74, 51, 54, , , , , ,
204262, Günther Arnberger, 52, GK, 183, Left, 0, , , , , , , 57, 49, 46, 51, 45, 50
204263, Remo Mally, 53, D, 184, Right, 0, 63, 41, 43, 46, 62, 68, , , , , ,
204289, Saido Berahino, 59, A, 178, Right, 1, 77, 55, 45, 61, 40, 59, , , , , ,
204290, Cameron Gayle, 56, D, 180, Right, 0, 65, 26, 34, 32, 59, 52, , , , , ,
204292, Tom Hitchcock, 62, A, 180, Right, 1, 77, 63, 32, 59, 46, 54, , , , , ,
204293, James Knowles, 47, M, 180, Right, 0, 45, 48, 63, 50, 42, 41, , , , , ,
204297, Anthony O'Connor, 54, D, 180, Right, 0, 56, 24, 34, 32, 60, 47, , , , , ,
204306, Luka Milunović, 63, A, 178, Right, 1, 82, 54, 57, 69, 44, 53, , , , , ,
204307, Julian Korb, 61, M, 177, Right, 0, 69, 41, 60, 62, 57, 50, , , , , ,
204308, Hendrik Van Crombrugge, 55, GK, 189, Left, 0, , , , , , , 57, 52, 53, 62, 61, 49
204318, Aleksandar Stevanović, 63, M, 175, Right, 1, 66, 64, 63, 61, 56, 63, , , , , ,
204350, Aleksandar Trajkovski, 65, A, 180, Right, 0, 75, 64, 62, 71, 45, 60, , , , , ,
204365, Anton Forrester, 57, A, 183, Right, 0, 61, 55, 39, 52, 40, 46, , , , , ,
204380, Johannes Brinkies, 55, GK, 186, Right, 1, , , , , , , 60, 50, 67, 68, 64, 44
204399, Eran Zahavi, 75, M, 178, Right, 0, 62, 73, 73, 82, 51, 70, , , , , ,
204411, Rohan Ince, 53, D, 191, Right, 0, 60, 26, 34, 23, 60, 40, , , , , ,
204412, George Saville, 43, M, 184, Left, 0, 51, 35, 48, 35, 44, 42, , , , , ,
204413, Pierre Merkel, 58, A, 190, Right, 0, 52, 56, 45, 53, 50, 61, , , , , ,
204419, Dániel Nagy, 59, M, 181, Right, 1, 65, 51, 65, 65, 41, 54, , , , , ,
204420, Janek Sternberg, 60, D, 177, Left, 0, 64, 34, 51, 43, 61, 59, , , , , ,
204421, Kevin Ingreso, 61, M, 178, Right, 1, 70, 48, 65, 66, 32, 52, , , , , ,
204436, Özkan Yildirim, 62, M, 172, Left, 0, 65, 58, 61, 66, 44, 59, , , , , ,
204439, Maximilian Riedmüller, 61, GK, 189, Right, 1, , , , , , , 61, 66, 69, 63, 42, 59
204467, Pelle Jensen, 57, D, 193, Right, 1, 62, 44, 44, 45, 63, 57, , , , , ,
204468, Tom Weilandt, 54, M, 187, Right, 0, 68, 53, 54, 56, 57, 48, , , , , ,
204469, Lucas Albrecht, 54, A, 193, Right, 1, 59, 55, 38, 54, 47, 57, , , , , ,
204470, Tino Semmer, 62, A, 181, Left, 1, 76, 62, 55, 66, 49, 63, , , , , ,
204492, Pascal Breier, 64, A, 185, Right, 0, 59, 62, 54, 61, 49, 58, , , , , ,
204493, Raphael Holzhauser, 57, M, 193, Right, 1, 42, 57, 63, 50, 65, 53, , , , , ,
204494, Alexander Riemann, 61, A, 183, Right, 0, 59, 60, 56, 59, 49, 60, , , , , ,
204496, Patrick Bauer, 66, D, 192, Right, 0, 50, 44, 57, 49, 68, 57, , , , , ,
204497, Kevin Stöger, 64, M, 175, Left, 1, 66, 54, 61, 71, 42, 50, , , , , ,
204508, Peter Hawlik, 47, M, 171, Right, 0, 68, 34, 47, 47, 42, 54, , , , , ,
204511, Danijel Prskalo, 57, A, 190, Right, 0, 53, 55, 40, 54, 53, 60, , , , , ,
204523, Rubén Pardo, 59, M, 169, Right, 0, 64, 45, 58, 57, 44, 44, , , , , ,
204529, Michy Batshuayi, 58, A, 181, Right, 1, 76, 56, 43, 65, 45, 61, , , , , ,
204550, Víctor Ibarbo, 71, M, 188, Right, 1, 87, 68, 72, 73, 72, 69, , , , , ,
204552, Ole Springer, 55, GK, 187, Right, 0, , , , , , , 52, 56, 51, 61, 48, 51
204555, Ricardo Álvarez, 78, M, 188, Left, 0, 77, 75, 76, 82, 63, 65, , , , , ,
204619, Dylan De Belder, 53, A, 183, Right, 0, 63, 53, 43, 58, 40, 62, , , , , ,
204622, Josh Meekings, 55, D, 182, Right, 0, 69, 26, 28, 43, 58, 68, , , , , ,
204644, Simon Kroon, 55, M, 179, Right, 1, 83, 45, 45, 63, 34, 42, , , , , ,
204709, Diego Rubio, 71, A, 178, Right, 0, 75, 67, 66, 70, 47, 67, , , , , ,
204758, Pedro Vázquez, 62, M, 170, Right, 1, 83, 56, 56, 71, 47, 55, , , , , ,
204776, Toni Leistner, 61, D, 190, Right, 0, 66, 39, 54, 49, 64, 64, , , , , ,
204813, Ján Novota, 65, GK, 199, Right, 0, , , , , , , 65, 66, 63, 65, 46, 67
204830, Vadillo, 64, A, 180, Right, 1, 80, 56, 55, 72, 38, 52, , , , , ,
204838, Raúl Jiménez, 58, A, 190, Right, 0, 66, 55, 49, 55, 44, 65, , , , , ,
204866, Antonio López, 58, D, 186, Right, 0, 54, 33, 39, 34, 65, 63, , , , , ,
204868, Karlton Watson, 55, D, 183, Right, 0, 60, 33, 32, 40, 55, 68, , , , , ,
204870, Neill Byrne, 50, D, 190, Right, 0, 59, 25, 30, 31, 52, 58, , , , , ,
204872, Daniel Meadows, 53, M, 181, Right, 0, 65, 45, 56, 55, 50, 51, , , , , ,
204880, Sam Magri, 53, D, 180, Right, 0, 64, 28, 50, 52, 53, 58, , , , , ,
204882, Ryan Williams, 56, A, 175, Right, 0, 71, 48, 44, 63, 35, 34, , , , , ,
204893, Chris Gadi, 64, A, 177, Right, 1, 69, 64, 55, 71, 34, 63, , , , , ,
204895, Billel Omrani, 63, A, 190, Right, 1, 63, 63, 60, 63, 45, 67, , , , , ,
204917, Ruben Ketels, 50, M, 178, Right, 0, 58, 50, 54, 53, 46, 51, , , , , ,
205015, Jack Grimmer, 52, M, 181, Right, 0, 65, 47, 55, 56, 42, 48, , , , , ,
205049, Nick Ansell, 51, D, 182, Right, 0, 65, 31, 49, 37, 48, 54, , , , , ,
205050, Luke O'Dea, 50, A, 178, Right, 0, 74, 50, 43, 54, 26, 36, , , , , ,
205062, Irfan Hadžić, 54, A, 191, Right, 0, 58, 50, 38, 52, 42, 56, , , , , ,
205063, Luciano Dompig, 55, A, 184, Right, 0, 70, 48, 47, 60, 48, 56, , , , , ,
205089, Mattia Valoti, 67, M, 181, Right, 0, 70, 60, 68, 69, 43, 47, , , , , ,
205121, Rudy, 69, A, 187, Right, 1, 90, 65, 59, 74, 55, 51, , , , , ,
205157, Ruíz de Galarreta, 64, M, 174, Right, 1, 63, 45, 65, 66, 50, 51, , , , , ,
205158, Guillermo, 58, A, 178, Right, 1, 82, 54, 38, 62, 39, 55, , , , , ,
205253, Myles Anderson, 59, D, 183, Right, 0, 53, 34, 34, 32, 62, 64, , , , , ,
205303, Marco D'Arsie, 57, GK, 184, Right, 0, , , , , , , 60, 56, 51, 62, 48, 50
205409, Sebastián Sosa, 72, GK, 180, Right, 1, , , , , , , 73, 71, 69, 72, 48, 76
205422, Gallardo, 57, M, 185, Right, 0, 59, 44, 61, 46, 56, 59, , , , , ,
205485, Adam Henley, 64, D, 185, Right, 0, 64, 34, 60, 55, 67, 61, , , , , ,
20551, Andreas Isaksson, 78, GK, 199, Right, 0, , , , , , , 81, 71, 68, 80, 36, 78
205559, Nouha Dicko, 58, A, 173, Right, 0, 65, 60, 50, 67, 40, 47, , , , , ,
20556, Alan, 79, A, 180, Right, 0, 83, 68, 74, 84, 60, 61, , , , , ,
205583, Louis Harris, 48, M, 180, Right, 0, 61, 33, 55, 52, 43, 63, , , , , ,
20570, Tommy Svindal Larsen, 59, M, 172, Right, 0, 45, 60, 56, 61, 63, 58, , , , , ,
20572, Orlando, 67, D, 183, Right, 0, 51, 52, 52, 43, 72, 73, , , , , ,
20613, Alex, 69, D, 175, Right, 0, 57, 51, 70, 70, 67, 61, , , , , ,
2062, Lee Bowyer, 72, M, 175, Right, 1, 65, 66, 74, 73, 71, 65, , , , , ,
20699, Kennedy Bakırcıoğlu, 73, M, 181, Right, 1, 62, 76, 76, 71, 51, 61, , , , , ,
20731, Quim, 76, GK, 184, Right, 0, , , , , , , 75, 74, 77, 77, 49, 75
20776, Luís Filipe, 67, D, 182, Right, 0, 73, 51, 66, 67, 68, 61, , , , , ,
20779, Hugo, 67, D, 182, Right, 0, 60, 49, 57, 51, 70, 70, , , , , ,
20785, Tiago, 74, GK, 184, Right, 1, , , , , , , 72, 74, 73, 74, 35, 74
20798, Carlos Martins, 78, M, 174, Right, 0, 70, 82, 79, 76, 62, 60, , , , , ,
20799, Custódio, 74, M, 180, Right, 0, 67, 59, 71, 65, 72, 69, , , , , ,
20800, Danny, 84, M, 178, Right, 1, 83, 75, 81, 86, 47, 55, , , , , ,
20801, Cristiano Ronaldo, 92, A, 186, Right, 1, 92, 90, 79, 93, 59, 89, , , , , ,
20817, Eddie Gustafsson, 73, GK, 187, Left, 1, , , , , , , 70, 70, 72, 75, 60, 77
20882, Alexander Frei, 77, A, 180, Right, 0, 66, 78, 60, 72, 58, 71, , , , , ,
2091, Fabrice Ehret, 72, M, 183, Left, 1, 85, 59, 68, 73, 64, 44, , , , , ,
20913, Rade Prica, 76, A, 185, Right, 1, 73, 76, 56, 75, 58, 86, , , , , ,
20933, Olivier Sorlin, 73, M, 183, Right, 1, 57, 72, 77, 78, 71, 70, , , , , ,
21144, Fitz Hall, 67, D, 193, Right, 0, 55, 42, 49, 57, 69, 75, , , , , ,
21146, Michael Carrick, 82, M, 185, Right, 1, 64, 72, 83, 73, 78, 73, , , , , ,
2115, Adil Ramzi, 66, M, 179, Right, 0, 59, 61, 70, 70, 57, 63, , , , , ,
2147, Maarten Stekelenburg, 85, GK, 197, Right, 1, , , , , , , 84, 86, 87, 85, 44, 82
2151, Brett Emerton, 73, M, 185, Right, 1, 65, 64, 75, 72, 73, 66, , , , , ,
2152, Leonardo, 73, A, 171, Left, 1, 88, 70, 55, 84, 44, 48, , , , , ,
21570, Rogério Ceni, 78, GK, 188, Right, 1, , , , , , , 81, 73, 94, 74, 49, 85
2172, Kew Jaliens, 68, D, 183, Right, 0, 59, 37, 61, 62, 70, 63, , , , , ,
2181, Emanuele Belardi, 70, GK, 187, Right, 0, , , , , , , 68, 70, 60, 71, 49, 75
2196, Roman Weidenfeller, 82, GK, 188, Left, 1, , , , , , , 84, 77, 66, 85, 49, 83
2208, Matthew Amoah, 72, A, 175, Right, 1, 75, 70, 48, 66, 49, 72, , , , , ,
22151, Martin Albrechtsen, 67, D, 186, Right, 0, 68, 47, 52, 52, 70, 71, , , , , ,
2231, Emile Heskey, 72, A, 188, Right, 1, 59, 63, 53, 61, 73, 85, , , , , ,
22388, Ciarán Kelly, 56, GK, 188, Right, 0, , , , , , , 56, 56, 54, 58, 40, 54
22391, Raffaele Cretaro, 61, M, 165, Right, 0, 74, 53, 56, 63, 36, 43, , , , , ,
22499, Yeste, 77, M, 184, Left, 1, 65, 78, 83, 79, 46, 59, , , , , ,
2264, Tamudo, 74, A, 180, Right, 1, 73, 71, 62, 77, 48, 65, , , , , ,
22779, Jimmy Nielsen, 69, GK, 191, Right, 0, , , , , , , 66, 65, 65, 81, 37, 70
23015, Luca Toni, 76, A, 194, Right, 1, 45, 70, 50, 56, 59, 81, , , , , ,
23174, Juan Román Riquelme, 80, M, 182, Right, 1, 62, 78, 82, 80, 49, 59, , , , , ,
23312, Julian De Guzmán, 70, M, 169, Right, 1, 81, 59, 68, 78, 68, 65, , , , , ,
2335, Aaron Wilbraham, 61, A, 191, Right, 0, 54, 57, 43, 44, 51, 73, , , , , ,
23409, Kléberson, 72, M, 176, Right, 1, 74, 68, 77, 69, 66, 68, , , , , ,
23461, Walter Samuel, 85, D, 183, Left, 1, 65, 49, 58, 42, 87, 83, , , , , ,
23466, Ryan Taylor, 73, D, 173, Right, 1, 69, 69, 77, 64, 69, 62, , , , , ,
23814, Vincenzo Grella, 72, M, 182, Left, 1, 53, 58, 75, 69, 73, 67, , , , , ,
23823, Andreas Johansson, 67, M, 184, Right, 0, 55, 58, 66, 51, 68, 70, , , , , ,
2392, Jon Daly, 70, A, 191, Right, 1, 60, 68, 60, 59, 67, 72, , , , , ,
2394, Owen Morrison, 57, M, 173, Left, 0, 68, 53, 55, 56, 48, 51, , , , , ,
2396, Andy Welsh, 61, M, 173, Left, 0, 69, 54, 55, 65, 50, 61, , , , , ,
241, Ryan Giggs, 83, M, 180, Left, 1, 70, 78, 84, 84, 57, 62, , , , , ,
24160, Fernando Sales, 68, A, 171, Right, 0, 64, 61, 69, 71, 44, 46, , , , , ,
24225, Wesley Sonck, 70, A, 174, Right, 0, 68, 69, 60, 66, 51, 72, , , , , ,
24248, David Pizarro, 77, M, 170, Right, 0, 66, 70, 81, 77, 62, 52, , , , , ,
24332, Vincenzo Iaquinta, 77, A, 191, Right, 0, 82, 73, 61, 69, 65, 81, , , , , ,
24438, Mario Yepes, 77, D, 186, Left, 0, 48, 43, 52, 38, 79, 79, , , , , ,
24589, Gonzalo Sorondo, 71, D, 190, Right, 1, 52, 49, 52, 51, 76, 62, , , , , ,
24630, Pepe Reina, 84, GK, 188, Right, 1, , , , , , , 85, 80, 90, 86, 50, 82
24846, Mile Sterjovski, 63, A, 180, Right, 1, 65, 63, 57, 66, 62, 69, , , , , ,
24851, Olof Mellberg, 78, D, 186, Right, 1, 51, 38, 57, 39, 80, 78, , , , , ,
2488, Zoumana Camara, 73, D, 182, Right, 1, 52, 39, 55, 58, 73, 78, , , , , ,
24894, Fábio Aurélio, 74, D, 173, Left, 1, 65, 65, 80, 68, 73, 66, , , , , ,
249, Phil Neville, 75, D, 180, Right, 0, 59, 57, 76, 58, 77, 71, , , , , ,
2492, Eliseu, 74, M, 175, Left, 1, 92, 69, 68, 75, 73, 68, , , , , ,
24932, Per Nilsson, 72, D, 190, Right, 0, 42, 46, 50, 39, 75, 64, , , , , ,
250, David Beckham, 78, M, 183, Right, 1, 64, 76, 87, 72, 68, 53, , , , , ,
2506, Jason Euell, 64, A, 180, Right, 0, 65, 62, 57, 65, 59, 67, , , , , ,
25110, Christian Vander, 67, GK, 195, Right, 0, , , , , , , 67, 63, 59, 70, 45, 68
25249, Ewerthon, 72, A, 175, Right, 1, 81, 71, 58, 76, 47, 67, , , , , ,
25281, Michael Bemben, 62, D, 182, Right, 1, 44, 61, 59, 52, 70, 57, , , , , ,
25420, Claudio Pizarro, 82, A, 186, Right, 1, 70, 80, 58, 77, 57, 80, , , , , ,
2572, Marama Vahirua, 73, A, 172, Right, 1, 77, 74, 69, 78, 45, 52, , , , , ,
25798, Roque Santa Cruz, 79, A, 189, Right, 0, 67, 76, 54, 75, 57, 76, , , , , ,
2587, Kevin Phillips, 73, A, 170, Right, 1, 63, 74, 57, 64, 45, 67, , , , , ,
25924, Capdevila, 79, D, 182, Left, 0, 72, 69, 79, 65, 78, 74, , , , , ,
2651, Shay Given, 82, GK, 185, Right, 1, , , , , , , 87, 74, 68, 88, 40, 80
26709, Rafael Márquez, 80, D, 182, Right, 1, 59, 65, 75, 69, 80, 74, , , , , ,
269, Nick Barmby, 61, M, 170, Right, 1, 43, 64, 64, 65, 53, 60, , , , , ,
26992, Sylvain Distin, 77, D, 192, Left, 1, 61, 36, 56, 55, 80, 75, , , , , ,
27, Joe Cole, 80, M, 175, Right, 0, 68, 75, 76, 83, 54, 57, , , , , ,
2702, Kevin Ellison, 60, A, 183, Left, 0, 55, 62, 50, 63, 60, 70, , , , , ,
27107, Joris Van Hout, 62, D, 187, Right, 0, 36, 55, 53, 52, 64, 68, , , , , ,
273, Sigurd Rushfeldt, 73, A, 190, Right, 1, 71, 71, 59, 57, 60, 78, , , , , ,
2742, Ricardo Gardner, 70, M, 175, Left, 0, 67, 66, 71, 76, 61, 64, , , , , ,
27487, Rob Wielaert, 73, D, 178, Right, 0, 46, 47, 66, 60, 71, 73, , , , , ,
27532, Dorus de Vries, 70, GK, 191, Right, 1, , , , , , , 71, 68, 77, 78, 54, 64
27556, Andwelé Slory, 64, A, 170, Right, 1, 74, 61, 47, 70, 48, 45, , , , , ,
27578, Simone Barone, 69, M, 180, Right, 0, 66, 54, 70, 58, 66, 66, , , , , ,
2769, José Bosingwa, 80, D, 183, Right, 0, 83, 60, 78, 77, 75, 67, , , , , ,
27971, Alessandro Agostini, 72, D, 174, Left, 1, 73, 51, 72, 64, 69, 64, , , , , ,
28050, Jelle ten Rouwelaar, 71, GK, 186, Left, 0, , , , , , , 71, 68, 67, 73, 52, 72
28057, Antoine van der Linden, 68, D, 186, Left, 0, 38, 50, 56, 56, 72, 63, , , , , ,
28060, Roland Linz, 73, A, 185, Right, 1, 69, 68, 49, 67, 54, 77, , , , , ,
28061, Bas Sibum, 67, M, 180, Right, 0, 60, 63, 68, 59, 68, 76, , , , , ,
28067, Stéphane Dalmat, 74, M, 180, Right, 1, 66, 72, 75, 75, 60, 59, , , , , ,
28108, Stephen Crainey, 70, D, 175, Left, 0, 74, 50, 66, 62, 62, 63, , , , , ,
28130, Ronaldinho, 84, M, 182, Right, 1, 63, 79, 82, 89, 49, 58, , , , , ,
2815, Jon Parkin, 67, A, 193, Right, 1, 63, 64, 43, 61, 66, 74, , , , , ,
2816, Leo Bertos, 59, M, 177, Right, 1, 76, 52, 57, 60, 52, 48, , , , , ,
2819, Gerardo Torrado, 73, M, 176, Right, 1, 66, 55, 65, 57, 76, 67, , , , , ,
28219, Ferrie Bodde, 70, M, 178, Right, 0, 59, 68, 73, 64, 63, 63, , , , , ,
28223, Jim Paterson, 59, M, 180, Left, 0, 65, 56, 58, 62, 54, 50, , , , , ,
28230, Romeo Castelen, 69, M, 170, Right, 0, 78, 56, 63, 80, 36, 53, , , , , ,
28233, Jan-Paul Saeijs, 65, D, 190, Right, 0, 42, 52, 50, 45, 71, 64, , , , , ,
2837, Rory Delap, 71, M, 183, Right, 1, 42, 61, 76, 71, 72, 75, , , , , ,
28725, Andy Kirk, 66, A, 178, Right, 0, 65, 60, 55, 68, 47, 72, , , , , ,
28869, Andrius Skerla, 64, D, 185, Left, 0, 50, 35, 40, 38, 68, 58, , , , , ,
28924, Pontus Farnerud, 73, M, 177, Right, 1, 74, 70, 72, 77, 67, 70, , , , , ,
29017, Freddy dos Santos, 57, D, 180, Right, 0, 70, 55, 51, 47, 59, 58, , , , , ,
2904, Harry Kewell, 76, A, 180, Left, 0, 71, 77, 71, 78, 49, 73, , , , , ,
29183, Gerhard Tremmel, 72, GK, 190, Right, 1, , , , , , , 73, 70, 59, 75, 48, 72
29354, Chris Albright, 64, D, 185, Right, 0, 52, 58, 62, 56, 65, 68, , , , , ,
29488, John Carew, 75, A, 193, Right, 1, 72, 74, 56, 75, 64, 84, , , , , ,
2956, Stiliyan Petrov, 77, M, 180, Right, 0, 51, 69, 75, 71, 73, 70, , , , , ,
29771, Marino Biliškov, 65, D, 195, Right, 1, 28, 47, 55, 53, 70, 56, , , , , ,
29778, Luciano Zavagno, 63, D, 182, Left, 1, 55, 48, 60, 42, 70, 65, , , , , ,
2992, Ulrich Ramé, 75, GK, 187, Right, 0, , , , , , , 70, 74, 71, 72, 59, 80
30110, Dimitar Berbatov, 82, A, 189, Right, 1, 68, 80, 79, 81, 49, 81, , , , , ,
3041, Hasan Salihamidžić, 74, M, 176, Right, 1, 65, 62, 76, 72, 70, 69, , , , , ,
