City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Barcelona,1992,Sailing,Sailing,"HAENEL, Harold",USA,Men,two-person keelboat open (Star),X,Gold
Barcelona,1992,Sailing,Sailing,"REYNOLDS, Mark Jeffrey",USA,Men,two-person keelboat open (Star),X,Gold
Barcelona,1992,Sailing,Sailing,"COWIE, Donald John",NZL,Men,two-person keelboat open (Star),X,Silver
Barcelona,1992,Sailing,Sailing,"DAVIS, Roderick Hopkins",NZL,Men,two-person keelboat open (Star),X,Silver
Barcelona,1992,Shooting,Shooting,"GROZDEVA, Maria",BUL,Women,10m air pistol (40 shots),W,Bronze
Barcelona,1992,Shooting,Shooting,"LOGVINENKO, Marina",EUN,Women,10m air pistol (40 shots),W,Gold
Barcelona,1992,Shooting,Shooting,"SEKARIC, Jasna",IOP,Women,10m air pistol (40 shots),W,Silver
Barcelona,1992,Shooting,Shooting,"BABII, Sorin",ROU,Men,10m air pistol (60 shots),M,Bronze
Barcelona,1992,Shooting,Shooting,"WANG, Yifu",CHN,Men,10m air pistol (60 shots),M,Gold
Barcelona,1992,Shooting,Shooting,"PYZHYANOV, Serguei",EUN,Men,10m air pistol (60 shots),M,Silver
Barcelona,1992,Shooting,Shooting,"BINDER, Aranka",IOP,Women,10m air rifle (40 shots),W,Bronze
Barcelona,1992,Shooting,Shooting,"YEO, Kab-Soon",KOR,Women,10m air rifle (40 shots),W,Gold
Barcelona,1992,Shooting,Shooting,"LETCHEVA, Vessela Nikolaeva",BUL,Women,10m air rifle (40 shots),W,Silver
Barcelona,1992,Shooting,Shooting,"RIEDERER, Johann",GER,Men,10m air rifle (60 shots),M,Bronze
Barcelona,1992,Shooting,Shooting,"FEDKINE, Iouri",EUN,Men,10m air rifle (60 shots),M,Gold
Barcelona,1992,Shooting,Shooting,"BADIOU, Franck",FRA,Men,10m air rifle (60 shots),M,Silver
Barcelona,1992,Shooting,Shooting,"MUNKHBAYAR, Dorzhsuren",MGL,Women,25m pistol (30+30 shots),W,Bronze
Barcelona,1992,Shooting,Shooting,"LOGVINENKO, Marina",EUN,Women,25m pistol (30+30 shots),W,Gold
Barcelona,1992,Shooting,Shooting,"LI, Duihong",CHN,Women,25m pistol (30+30 shots),W,Silver
Barcelona,1992,Shooting,Shooting,"VOKHMIANINE, Vladimir",EUN,Men,25m rapid fire pistol (60 shots),M,Bronze
Barcelona,1992,Shooting,Shooting,"SCHUMANN, Ralf",GER,Men,25m rapid fire pistol (60 shots),M,Gold
Barcelona,1992,Shooting,Shooting,"KUZMINS, Afanasijs",LAT,Men,25m rapid fire pistol (60 shots),M,Silver
Barcelona,1992,Shooting,Shooting,"SKANÄKER, Ragnar",SWE,Men,50m pistol (60 shots),M,Bronze
Barcelona,1992,Shooting,Shooting,"LOUKACHIK, Konstantine",EUN,Men,50m pistol (60 shots),M,Gold
Barcelona,1992,Shooting,Shooting,"WANG, Yifu",CHN,Men,50m pistol (60 shots),M,Silver
Barcelona,1992,Shooting,Shooting,"KSIAZKIEWICZ, Malgorzata",POL,Women,50m rifle 3 positions (3x20 shots),W,Bronze
Barcelona,1992,Shooting,Shooting,"MEILI, Launi Kay",USA,Women,50m rifle 3 positions (3x20 shots),W,Gold
Barcelona,1992,Shooting,Shooting,"MATOVA, Nonka Detcheva",BUL,Women,50m rifle 3 positions (3x20 shots),W,Silver
Barcelona,1992,Shooting,Shooting,"KOBA, Ryohei",JPN,Men,50m rifle 3 positions (3x40 shots),M,Bronze
Barcelona,1992,Shooting,Shooting,"PETIKYAN, Gratchia Gratsian Hrachya",EUN,Men,50m rifle 3 positions (3x40 shots),M,Gold
Barcelona,1992,Shooting,Shooting,"FOTH, Robert James",USA,Men,50m rifle 3 positions (3x40 shots),M,Silver
Barcelona,1992,Shooting,Shooting,"PLETIKOSIC, Stevan",IOP,Men,50m rifle prone (60 shots),M,Bronze
Barcelona,1992,Shooting,Shooting,"LEE, Eun-Chul",KOR,Men,50m rifle prone (60 shots),M,Gold
Barcelona,1992,Shooting,Shooting,"STENVAAG, Harald",NOR,Men,50m rifle prone (60 shots),M,Silver
Barcelona,1992,Shooting,Shooting,"RACANSKY, Lubos",TCH,Men,50m running target (30+30 shots),M,Bronze
Barcelona,1992,Shooting,Shooting,"JAKOSITS, Michael",GER,Men,50m running target (30+30 shots),M,Gold
Barcelona,1992,Shooting,Shooting,"ASRABAEV, Anatoli",EUN,Men,50m running target (30+30 shots),M,Silver
Barcelona,1992,Shooting,Shooting,"ROSSETTI, Bruno Mario",ITA,Men,skeet (125 targets),X,Bronze
Barcelona,1992,Shooting,Shooting,"GIHA, Juan Jorge Yarve Jr.",PER,Men,skeet (125 targets),X,Silver
Barcelona,1992,Shooting,Shooting,"ZHANG, Shan",CHN,Women,skeet (125 targets),X,Gold
Barcelona,1992,Shooting,Shooting,"VENTURINI, Marco",ITA,Men,trap (125 targets),X,Bronze
Barcelona,1992,Shooting,Shooting,"HRDLICKA, Petr",TCH,Men,trap (125 targets),X,Gold
Barcelona,1992,Shooting,Shooting,"WATANABE, Kazumi",JPN,Men,trap (125 targets),X,Silver
Barcelona,1992,Table Tennis,Table Tennis,"KANG, Hee Chan",KOR,Men,doubles,M,Bronze
Barcelona,1992,Table Tennis,Table Tennis,"KIM, Taek Soo",KOR,Men,doubles,M,Bronze
Barcelona,1992,Table Tennis,Table Tennis,"LEE, Chul Seung",KOR,Men,doubles,M,Bronze
Barcelona,1992,Table Tennis,Table Tennis,"YOO, Nam-Kyu",KOR,Men,doubles,M,Bronze
Barcelona,1992,Table Tennis,Table Tennis,"LU, Lin",CHN,Men,doubles,M,Gold
Barcelona,1992,Table Tennis,Table Tennis,"WANG, Tao",CHN,Men,doubles,M,Gold
Barcelona,1992,Table Tennis,Table Tennis,"FETZNER, Steffen",GER,Men,doubles,M,Silver
Barcelona,1992,Table Tennis,Table Tennis,"ROSSKOPF, Jörg",GER,Men,doubles,M,Silver
Barcelona,1992,Table Tennis,Table Tennis,"HONG, Cha Ok",KOR,Women,doubles,W,Bronze
Barcelona,1992,Table Tennis,Table Tennis,"HYUN, Jung Hwa",KOR,Women,doubles,W,Bronze
Barcelona,1992,Table Tennis,Table Tennis,"LI, Bun Hui",PRK,Women,doubles,W,Bronze
Barcelona,1992,Table Tennis,Table Tennis,"YU, Sun Bok",PRK,Women,doubles,W,Bronze
Barcelona,1992,Table Tennis,Table Tennis,"DENG, Yaping",CHN,Women,doubles,W,Gold
Barcelona,1992,Table Tennis,Table Tennis,"QIAO, Hong",CHN,Women,doubles,W,Gold
Barcelona,1992,Table Tennis,Table Tennis,"CHEN, Zihe",CHN,Women,doubles,W,Silver
Barcelona,1992,Table Tennis,Table Tennis,"GAO, Jun",CHN,Women,doubles,W,Silver
Barcelona,1992,Table Tennis,Table Tennis,"KIM, Taek Soo",KOR,Men,singles,M,Bronze
Barcelona,1992,Table Tennis,Table Tennis,"MA, Wenge",CHN,Men,singles,M,Bronze
Barcelona,1992,Table Tennis,Table Tennis,"WALDNER, Jan-Ove",SWE,Men,singles,M,Gold
Barcelona,1992,Table Tennis,Table Tennis,"GATIEN, Jean-Philippe",FRA,Men,singles,M,Silver
Barcelona,1992,Table Tennis,Table Tennis,"HYUN, Jung Hwa",KOR,Women,singles,W,Bronze
Barcelona,1992,Table Tennis,Table Tennis,"LI, Bun Hui",PRK,Women,singles,W,Bronze
Barcelona,1992,Table Tennis,Table Tennis,"DENG, Yaping",CHN,Women,singles,W,Gold
Barcelona,1992,Table Tennis,Table Tennis,"QIAO, Hong",CHN,Women,singles,W,Silver
Barcelona,1992,Tennis,Tennis,"FRANA, Javier",ARG,Men,doubles,M,Bronze
Barcelona,1992,Tennis,Tennis,"IVANISEVIC, Goran",CRO,Men,doubles,M,Bronze
Barcelona,1992,Tennis,Tennis,"MINIUSSI, Christian Carlos",ARG,Men,doubles,M,Bronze
Barcelona,1992,Tennis,Tennis,"PRPIC, Goran",CRO,Men,doubles,M,Bronze
Barcelona,1992,Tennis,Tennis,"BECKER, Boris Franz",GER,Men,doubles,M,Gold
Barcelona,1992,Tennis,Tennis,"STICH, Michael",GER,Men,doubles,M,Gold
Barcelona,1992,Tennis,Tennis,"FERREIRA, Wayne",RSA,Men,doubles,M,Silver
Barcelona,1992,Tennis,Tennis,"NORVAL, Piet",RSA,Men,doubles,M,Silver
Barcelona,1992,Tennis,Tennis,"BRADTKE, Nicole Anne Louise",AUS,Women,doubles,W,Bronze
Barcelona,1992,Tennis,Tennis,"MCQUILLAN, Rachel Jane",AUS,Women,doubles,W,Bronze
Barcelona,1992,Tennis,Tennis,"MESKHI, Leila",EUN,Women,doubles,W,Bronze
Barcelona,1992,Tennis,Tennis,"ZVEREVA, Natalya",EUN,Women,doubles,W,Bronze
Barcelona,1992,Tennis,Tennis,"FERNANDEZ, Gigi",USA,Women,doubles,W,Gold
Barcelona,1992,Tennis,Tennis,"FERNANDEZ, Mary Joe",USA,Women,doubles,W,Gold
Barcelona,1992,Tennis,Tennis,"MARTINEZ, Conchita",ESP,Women,doubles,W,Silver
Barcelona,1992,Tennis,Tennis,"SANCHEZ-VICARIO, Arantxa",ESP,Women,doubles,W,Silver
Barcelona,1992,Tennis,Tennis,"CHERKASOV, Andrei",EUN,Men,singles,M,Bronze
Barcelona,1992,Tennis,Tennis,"IVANISEVIC, Goran",CRO,Men,singles,M,Bronze
Barcelona,1992,Tennis,Tennis,"ROSSET, Marc",SUI,Men,singles,M,Gold
Barcelona,1992,Tennis,Tennis,"ARRESE, Jordi",ESP,Men,singles,M,Silver
Barcelona,1992,Tennis,Tennis,"FERNANDEZ, Mary Joe",USA,Women,singles,W,Bronze
Barcelona,1992,Tennis,Tennis,"SANCHEZ-VICARIO, Arantxa",ESP,Women,singles,W,Bronze
Barcelona,1992,Tennis,Tennis,"CAPRIATI, Jennifer",USA,Women,singles,W,Gold
Barcelona,1992,Tennis,Tennis,"GRAF, Steffi",GER,Women,singles,W,Silver
Barcelona,1992,Volleyball,Volleyball,"BECKER, Nick Adrian",USA,Men,volleyball,M,Bronze
Barcelona,1992,Volleyball,Volleyball,"BRICENO, Carlos Martin",USA,Men,volleyball,M,Bronze
Barcelona,1992,Volleyball,Volleyball,"CTVRTLIK, Robert Jan",USA,Men,volleyball,M,Bronze
Barcelona,1992,Volleyball,Volleyball,"FORTUNE, Scott Thomas",USA,Men,volleyball,M,Bronze
Barcelona,1992,Volleyball,Volleyball,"GREENBAUM, Daniel Robert",USA,Men,volleyball,M,Bronze
Barcelona,1992,Volleyball,Volleyball,"HILLIARD, Brent William",USA,Men,volleyball,M,Bronze
Barcelona,1992,Volleyball,Volleyball,"IVIE, Bryan Eric",USA,Men,volleyball,M,Bronze
Barcelona,1992,Volleyball,Volleyball,"PARTIE, Robert Douglas",USA,Men,volleyball,M,Bronze
Barcelona,1992,Volleyball,Volleyball,"SAMUELSON, Robert Lewis",USA,Men,volleyball,M,Bronze
Barcelona,1992,Volleyball,Volleyball,"SATO, Eric",USA,Men,volleyball,M,Bronze
Barcelona,1992,Volleyball,Volleyball,"STORK, Jeffrey Malcolm",USA,Men,volleyball,M,Bronze
Barcelona,1992,Volleyball,Volleyball,"TIMMONS, Steve Dennis",USA,Men,volleyball,M,Bronze
Barcelona,1992,Volleyball,Volleyball,"BRITO, Jorge Edson",BRA,Men,volleyball,M,Gold
Barcelona,1992,Volleyball,Volleyball,"CARVALHO, Janelson",BRA,Men,volleyball,M,Gold
Barcelona,1992,Volleyball,Volleyball,"CHIAROTTI, Douglas",BRA,Men,volleyball,M,Gold
Barcelona,1992,Volleyball,Volleyball,"FERREIRA, Andre Felippe",BRA,Men,volleyball,M,Gold
Barcelona,1992,Volleyball,Volleyball,"GAVIO, Giovane",BRA,Men,volleyball,M,Gold
Barcelona,1992,Volleyball,Volleyball,"GOUVEIA, Antonio Carlos",BRA,Men,volleyball,M,Gold
Barcelona,1992,Volleyball,Volleyball,"LIMA, Mauricio",BRA,Men,volleyball,M,Gold
Barcelona,1992,Volleyball,Volleyball,"NEGRAO, Marcelo",BRA,Men,volleyball,M,Gold
Barcelona,1992,Volleyball,Volleyball,"OLIVEIRA, Talmo",BRA,Men,volleyball,M,Gold
Barcelona,1992,Volleyball,Volleyball,"RIBEIRO, Amauri",BRA,Men,volleyball,M,Gold
Barcelona,1992,Volleyball,Volleyball,"SAMUEL, Alexandre",BRA,Men,volleyball,M,Gold
Barcelona,1992,Volleyball,Volleyball,"SILVA, Paulo Andre",BRA,Men,volleyball,M,Gold
Barcelona,1992,Volleyball,Volleyball,"BENNE, Edwin",NED,Men,volleyball,M,Silver
Barcelona,1992,Volleyball,Volleyball,"BLANGE, Peter",NED,Men,volleyball,M,Silver
Barcelona,1992,Volleyball,Volleyball,"BOUDRIE, Ronald",NED,Men,volleyball,M,Silver
Barcelona,1992,Volleyball,Volleyball,"HELD, Henk-Jan",NED,Men,volleyball,M,Silver
Barcelona,1992,Volleyball,Volleyball,"KLOK, Marko",NED,Men,volleyball,M,Silver
Barcelona,1992,Volleyball,Volleyball,"POSTHUMA, Jan",NED,Men,volleyball,M,Silver
Barcelona,1992,Volleyball,Volleyball,"SELINGER, Avital",NED,Men,volleyball,M,Silver
Barcelona,1992,Volleyball,Volleyball,"TEFFER, Martin",NED,Men,volleyball,M,Silver
Barcelona,1992,Volleyball,Volleyball,"VAN DER HORST, Martin",NED,Men,volleyball,M,Silver
Barcelona,1992,Volleyball,Volleyball,"VAN DER MEULEN, Olof",NED,Men,volleyball,M,Silver
Barcelona,1992,Volleyball,Volleyball,"ZOODSMA, Ronald",NED,Men,volleyball,M,Silver
Barcelona,1992,Volleyball,Volleyball,"ZWERVER, Ronald",NED,Men,volleyball,M,Silver
Barcelona,1992,Volleyball,Volleyball,"COBBS, Janet Marie",USA,Women,volleyball,W,Bronze
Barcelona,1992,Volleyball,Volleyball,"CROSS-BATTLE, Tara",USA,Women,volleyball,W,Bronze
Barcelona,1992,Volleyball,Volleyball,"ENDICOTT, Lori Ann",USA,Women,volleyball,W,Bronze
Barcelona,1992,Volleyball,Volleyball,"KEMNER, Caren Marie Alexis",USA,Women,volleyball,W,Bronze
Barcelona,1992,Volleyball,Volleyball,"LAWANSON, Ruth Modupe",USA,Women,volleyball,W,Bronze
Barcelona,1992,Volleyball,Volleyball,"LILEY, Tammy",USA,Women,volleyball,W,Bronze
Barcelona,1992,Volleyball,Volleyball,"ODEN, Elaina Joyce",USA,Women,volleyball,W,Bronze
Barcelona,1992,Volleyball,Volleyball,"ODEN, Kimberly Yvette",USA,Women,volleyball,W,Bronze
Barcelona,1992,Volleyball,Volleyball,"SATO, Liane Lissa",USA,Women,volleyball,W,Bronze
Barcelona,1992,Volleyball,Volleyball,"WEISHOFF, Paula Jo",USA,Women,volleyball,W,Bronze
Barcelona,1992,Volleyball,Volleyball,"WILLIAMS, Tonya",USA,Women,volleyball,W,Bronze
Barcelona,1992,Volleyball,Volleyball,"ZETTERLUND, Yoko Karin",USA,Women,volleyball,W,Bronze
Barcelona,1992,Volleyball,Volleyball,"BELL, Regla Maritza",CUB,Women,volleyball,W,Gold
Barcelona,1992,Volleyball,Volleyball,"CALDERON MARTINEZ, Mercedes",CUB,Women,volleyball,W,Gold
Barcelona,1992,Volleyball,Volleyball,"CARVAJAL, Magaly Esther",CUB,Women,volleyball,W,Gold
Barcelona,1992,Volleyball,Volleyball,"COSTA, Marlenis",CUB,Women,volleyball,W,Gold
Barcelona,1992,Volleyball,Volleyball,"FERNANDEZ, Ana Ibis",CUB,Women,volleyball,W,Gold
Barcelona,1992,Volleyball,Volleyball,"GATO, Idalmis",CUB,Women,volleyball,W,Gold
Barcelona,1992,Volleyball,Volleyball,"IZQUIERDO, Lilia",CUB,Women,volleyball,W,Gold
Barcelona,1992,Volleyball,Volleyball,"LATAMBLET DAUDINOT, Norka",CUB,Women,volleyball,W,Gold
Barcelona,1992,Volleyball,Volleyball,"LUIS, Alejandrina",CUB,Women,volleyball,W,Gold
Barcelona,1992,Volleyball,Volleyball,"O'FARRILL, Raisa",CUB,Women,volleyball,W,Gold
Barcelona,1992,Volleyball,Volleyball,"ORTIZ CALVO, Tania",CUB,Women,volleyball,W,Gold
Barcelona,1992,Volleyball,Volleyball,"TORRES, Regla",CUB,Women,volleyball,W,Gold
Barcelona,1992,Volleyball,Volleyball,"ARTAMONOVA, Evgenya",EUN,Women,volleyball,W,Silver
Barcelona,1992,Volleyball,Volleyball,"KORITOVA, Svetlana",EUN,Women,volleyball,W,Silver
Barcelona,1992,Volleyball,Volleyball,"LEBEDEVA, Galina",EUN,Women,volleyball,W,Silver
Barcelona,1992,Volleyball,Volleyball,"MENCHOVA, Tatiana",EUN,Women,volleyball,W,Silver
Barcelona,1992,Volleyball,Volleyball,"MOROZOVA, Natalia",EUN,Women,volleyball,W,Silver
Barcelona,1992,Volleyball,Volleyball,"NIKOULINA, Marina",EUN,Women,volleyball,W,Silver
Barcelona,1992,Volleyball,Volleyball,"OGIENKO, Valentina",EUN,Women,volleyball,W,Silver
Barcelona,1992,Volleyball,Volleyball,"SIDORENKO, Tatyana",EUN,Women,volleyball,W,Silver
Barcelona,1992,Volleyball,Volleyball,"SMIRNOVA, Irina",EUN,Women,volleyball,W,Silver
Barcelona,1992,Volleyball,Volleyball,"TCHEBOUKINA, Elena",EUN,Women,volleyball,W,Silver
Barcelona,1992,Volleyball,Volleyball,"TYURINA, Elena",EUN,Women,volleyball,W,Silver
Barcelona,1992,Volleyball,Volleyball,"VASSILEVSKAIA, Svetlana",EUN,Women,volleyball,W,Silver
Barcelona,1992,Weightlifting,Weightlifting,"CIHAREAN, Traian Ioachim",ROU,Men,"- 52kg, total (flyweight)",M,Bronze
Barcelona,1992,Weightlifting,Weightlifting,"IVANOV, Ivan Ivanov",BUL,Men,"- 52kg, total (flyweight)",M,Gold
Barcelona,1992,Weightlifting,Weightlifting,"LIN, Qisheng",CHN,Men,"- 52kg, total (flyweight)",M,Silver
Barcelona,1992,Weightlifting,Weightlifting,"LUO, Jianming",CHN,Men,"- 56kg, total (bantamweight)",M,Bronze
Barcelona,1992,Weightlifting,Weightlifting,"CHUN, Byung-Kwan",KOR,Men,"- 56kg, total (bantamweight)",M,Gold
Barcelona,1992,Weightlifting,Weightlifting,"LIU, Shoubin",CHN,Men,"- 56kg, total (bantamweight)",M,Silver
Barcelona,1992,Weightlifting,Weightlifting,"NERLINGER, Manfred",GER,Men,"+ 110kg, total (super heavyweight)",M,Bronze
Barcelona,1992,Weightlifting,Weightlifting,"KURLOVICH, Alexandre",EUN,Men,"+ 110kg, total (super heavyweight)",M,Gold
Barcelona,1992,Weightlifting,Weightlifting,"TARANENKO, Leonid",EUN,Men,"+ 110kg, total (super heavyweight)",M,Silver
Barcelona,1992,Weightlifting,Weightlifting,"BOTEV, Stefan",BUL,Men,"100 - 110kg, total (heavyweight)",M,Bronze
Barcelona,1992,Weightlifting,Weightlifting,"WELLER, Ronny",GER,Men,"100 - 110kg, total (heavyweight)",M,Gold
Barcelona,1992,Weightlifting,Weightlifting,"AKOEV, Artour",EUN,Men,"100 - 110kg, total (heavyweight)",M,Silver
Barcelona,1992,Weightlifting,Weightlifting,"HE, Ying-Qiang",CHN,Men,"56 - 60kg, total (featherweight)",M,Bronze
Barcelona,1992,Weightlifting,Weightlifting,"SULEYMANOGLU, Naim",TUR,Men,"56 - 60kg, total (featherweight)",M,Gold
Barcelona,1992,Weightlifting,Weightlifting,"PECHALOV, Nikolay",BUL,Men,"56 - 60kg, total (featherweight)",M,Silver
Barcelona,1992,Weightlifting,Weightlifting,"BEHM, Andreas",GER,Men,"60 - 67.5kg, total (lightweight)",M,Bronze
Barcelona,1992,Weightlifting,Weightlifting,"MILITOSIAN, Israel",EUN,Men,"60 - 67.5kg, total (lightweight)",M,Gold
Barcelona,1992,Weightlifting,Weightlifting,"YOTOV, Yoto Vassilev",BUL,Men,"60 - 67.5kg, total (lightweight)",M,Silver
Barcelona,1992,Weightlifting,Weightlifting,"KIM, Myong Nam",PRK,Men,"67.5 - 75kg, total (middleweight)",M,Bronze
Barcelona,1992,Weightlifting,Weightlifting,"KASSAPU, Fedor",EUN,Men,"67.5 - 75kg, total (middleweight)",M,Gold
Barcelona,1992,Weightlifting,Weightlifting,"LARA, Pablo",CUB,Men,"67.5 - 75kg, total (middleweight)",M,Silver
Barcelona,1992,Weightlifting,Weightlifting,"DIMAS, Pyrros",GRE,Men,"75 - 82.5kg, total (light-heavyweight)",M,Gold
Barcelona,1992,Weightlifting,Weightlifting,"SIEMION, Krzysztof",POL,Men,"75 - 82.5kg, total (light-heavyweight)",M,Silver
Barcelona,1992,Weightlifting,Weightlifting,"WOLCZANIECKI, Sergiusz",POL,Men,"82.5 - 90kg, total (middle-heavyweight)",M,Bronze
Barcelona,1992,Weightlifting,Weightlifting,"KAKIASVILIS, Akakios",EUN,Men,"82.5 - 90kg, total (middle-heavyweight)",M,Gold
Barcelona,1992,Weightlifting,Weightlifting,"SYRTSOV, Serguei",EUN,Men,"82.5 - 90kg, total (middle-heavyweight)",M,Silver
Barcelona,1992,Weightlifting,Weightlifting,"MALAK, Waldemar",POL,Men,"90 - 100kg, total (first-heavyweight)",M,Bronze
Barcelona,1992,Weightlifting,Weightlifting,"TREGOUBOV, Victor",EUN,Men,"90 - 100kg, total (first-heavyweight)",M,Gold
Barcelona,1992,Weightlifting,Weightlifting,"TAIMAZOV, Timour",EUN,Men,"90 - 100kg, total (first-heavyweight)",M,Silver
Barcelona,1992,Wrestling,Wrestling Free.,"ORUDZHOV, Vougar",EUN,Men,- 48kg (light-flyweight),M,Bronze
Barcelona,1992,Wrestling,Wrestling Free.,"KIM, Il",PRK,Men,- 48kg (light-flyweight),M,Gold
Barcelona,1992,Wrestling,Wrestling Free.,"KIM, Jong-Shin",KOR,Men,- 48kg (light-flyweight),M,Silver
Barcelona,1992,Wrestling,Wrestling Free.,"GOBEDJICHVILI, David",EUN,Men,100 - 130kg (super heavyweight),M,Bronze
Barcelona,1992,Wrestling,Wrestling Free.,"BAUMGARTNER, Bruce Robert",USA,Men,100 - 130kg (super heavyweight),M,Gold
Barcelona,1992,Wrestling,Wrestling Free.,"THUE, Jeffrey James Milton",CAN,Men,100 - 130kg (super heavyweight),M,Silver
Barcelona,1992,Wrestling,Wrestling Free.,"DIMITROV, Valentin Yordanov",BUL,Men,48 - 52kg (flyweight),M,Bronze
Barcelona,1992,Wrestling,Wrestling Free.,"LI, Hak-Son",PRK,Men,48 - 52kg (flyweight),M,Gold
Barcelona,1992,Wrestling,Wrestling Free.,"JONES, Larry Lee",USA,Men,48 - 52kg (flyweight),M,Silver
Barcelona,1992,Wrestling,Wrestling Free.,"KIM, Yong Sik",PRK,Men,52 - 57kg (bantamweight),M,Bronze
Barcelona,1992,Wrestling,Wrestling Free.,"PUERTO DIAZ, Alejandro",CUB,Men,52 - 57kg (bantamweight),M,Gold
Barcelona,1992,Wrestling,Wrestling Free.,"SMAL, Serguei",EUN,Men,52 - 57kg (bantamweight),M,Silver
Barcelona,1992,Wrestling,Wrestling Free.,"REINOSO MARTINEZ, Lazaro",CUB,Men,57 - 62kg (featherweight),M,Bronze
Barcelona,1992,Wrestling,Wrestling Free.,"SMITH, John",USA,Men,57 - 62kg (featherweight),M,Gold
Barcelona,1992,Wrestling,Wrestling Free.,"MOHAMMADIAN, Asgari",IRI,Men,57 - 62kg (featherweight),M,Silver
Barcelona,1992,Wrestling,Wrestling Free.,"AKAISHI, Kosei",JPN,Men,62 - 68kg (lightweight),M,Bronze
Barcelona,1992,Wrestling,Wrestling Free.,"FADZAEV, Arsen",EUN,Men,62 - 68kg (lightweight),M,Gold
Barcelona,1992,Wrestling,Wrestling Free.,"GETZOV, Valentin Dotchev",BUL,Men,62 - 68kg (lightweight),M,Silver
Barcelona,1992,Wrestling,Wrestling Free.,"KHADEM AZGHADI, Amir Reza",IRI,Men,68 - 74kg (welterweight),M,Bronze
Barcelona,1992,Wrestling,Wrestling Free.,"PARK, Jang-Soon",KOR,Men,68 - 74kg (welterweight),M,Gold
Barcelona,1992,Wrestling,Wrestling Free.,"MONDAY, Kenneth",USA,Men,68 - 74kg (welterweight),M,Silver
Barcelona,1992,Wrestling,Wrestling Free.,"KHADEM AZGHADI, Rasul",IRI,Men,74 - 82kg (middleweight),M,Bronze
Barcelona,1992,Wrestling,Wrestling Free.,"JACKSON, Kevin",USA,Men,74 - 82kg (middleweight),M,Gold
Barcelona,1992,Wrestling,Wrestling Free.,"JABRAILOV, Elmadi",EUN,Men,74 - 82kg (middleweight),M,Silver
Barcelona,1992,Wrestling,Wrestling Free.,"CAMPBELL, Christopher",USA,Men,82 - 90kg (light-heavyweight),M,Bronze
Barcelona,1992,Wrestling,Wrestling Free.,"KHADARTSEV, Makharbek",EUN,Men,82 - 90kg (light-heavyweight),M,Gold
Barcelona,1992,Wrestling,Wrestling Free.,"SIMSEK, Kenan",TUR,Men,82 - 90kg (light-heavyweight),M,Silver
Barcelona,1992,Wrestling,Wrestling Free.,"KAYALI, Ali",TUR,Men,90 - 100kg (heavyweight),M,Bronze
Barcelona,1992,Wrestling,Wrestling Free.,"KHABELOV, Leri",EUN,Men,90 - 100kg (heavyweight),M,Gold
Barcelona,1992,Wrestling,Wrestling Free.,"BALZ, Heiko",GER,Men,90 - 100kg (heavyweight),M,Silver
Barcelona,1992,Wrestling,Wrestling Gre-R,"SANCHEZ AMITA, Wilber",CUB,Men,- 48kg (light-flyweight),M,Bronze
Barcelona,1992,Wrestling,Wrestling Gre-R,"KOUTCHERENKO, Oleg",EUN,Men,- 48kg (light-flyweight),M,Gold
Barcelona,1992,Wrestling,Wrestling Gre-R,"MAENZA, Vincenzo",ITA,Men,- 48kg (light-flyweight),M,Silver
Barcelona,1992,Wrestling,Wrestling Gre-R,"GRIGORAS, Ioan",ROU,Men,100 - 130kg (super heavyweight),M,Bronze
Barcelona,1992,Wrestling,Wrestling Gre-R,"KARELIN, Aleksandr",EUN,Men,100 - 130kg (super heavyweight),M,Gold
Barcelona,1992,Wrestling,Wrestling Gre-R,"JOHANSSON, Tomas",SWE,Men,100 - 130kg (super heavyweight),M,Silver
Barcelona,1992,Wrestling,Wrestling Gre-R,"MIN, Kyung-Kap",KOR,Men,48 - 52kg (flyweight),M,Bronze
Barcelona,1992,Wrestling,Wrestling Gre-R,"RÖNNINGEN, Jon",NOR,Men,48 - 52kg (flyweight),M,Gold
Barcelona,1992,Wrestling,Wrestling Gre-R,"TER-MKRTCHYAN, Alfred",EUN,Men,48 - 52kg (flyweight),M,Silver
Barcelona,1992,Wrestling,Wrestling Gre-R,"SHENG, Zetian",CHN,Men,52 - 57kg (bantamweight),M,Bronze
Barcelona,1992,Wrestling,Wrestling Gre-R,"AN, Han-Bong",KOR,Men,52 - 57kg (bantamweight),M,Gold
Barcelona,1992,Wrestling,Wrestling Gre-R,"YILDIZ, Rifat",GER,Men,52 - 57kg (bantamweight),M,Silver
Barcelona,1992,Wrestling,Wrestling Gre-R,"MAREN, Juan Luis",CUB,Men,57 - 62kg (featherweight),M,Bronze
Barcelona,1992,Wrestling,Wrestling Gre-R,"PIRIM, Akif",TUR,Men,57 - 62kg (featherweight),M,Gold
Barcelona,1992,Wrestling,Wrestling Gre-R,"MARTYNOV, Serguei",EUN,Men,57 - 62kg (featherweight),M,Silver
Barcelona,1992,Wrestling,Wrestling Gre-R,"SMITH, Rodney",USA,Men,62 - 68kg (lightweight),M,Bronze
Barcelona,1992,Wrestling,Wrestling Gre-R,"REPKA, Attila",HUN,Men,62 - 68kg (lightweight),M,Gold
Barcelona,1992,Wrestling,Wrestling Gre-R,"DOUGOUTCHIEV, Islam",EUN,Men,62 - 68kg (lightweight),M,Silver
