Date,AAPL,IBM,CSCO,MSFT
2010-10-15,314.73999399999997,141.059998,23.360001,25.540001
2010-10-18,317.999989,142.830002,23.299999,25.82
2010-10-19,309.48999399999997,138.029999,22.969998999999998,25.1
2010-10-20,310.529991,139.070007,23.4,25.309998999999998
2010-10-21,309.520008,139.830002,23.26,25.42
2010-10-22,307.47000099999997,139.669998,23.48,25.379998999999998
2010-10-25,308.839993,139.83999599999999,23.610001,25.190001000000002
2010-10-26,308.049988,140.669998,23.4,25.9
2010-10-27,307.83000899999996,141.429993,23.290001,26.049999
2010-10-28,305.23999,140.899994,23.190001000000002,26.280001000000002
2010-10-29,300.98,143.600006,22.860001,26.67
2010-11-01,304.179993,143.320007,22.92,26.950001
2010-11-02,309.360004,143.83999599999999,23.17,27.389999
2010-11-03,312.800003,144.169998,23.709999,27.030001000000002
2010-11-04,318.270008,146.78999299999998,24.209999,27.139999
2010-11-05,317.130009,146.919998,24.26,26.85
2010-11-08,318.620003,146.46000700000002,24.389999,26.809998999999998
2010-11-09,316.079998,146.139999,24.35,26.950001
2010-11-10,318.03000299999997,146.550003,24.49,26.940001000000002
2010-11-11,316.649998,145.429993,20.52,26.68
2010-11-12,308.029987,143.740005,20.15,26.27
2010-11-15,307.040005,143.639999,19.950001,26.200001
2010-11-16,301.59,142.240005,19.440001000000002,25.809998999999998
2010-11-17,300.499989,141.949997,19.41,25.57
2010-11-18,308.429996,144.360001,19.610001,25.84
2010-11-19,306.730011,145.050003,19.610001,25.690001000000002
2010-11-22,313.35998900000004,145.389999,19.559998999999998,25.73
2010-11-23,308.73000299999995,143.179993,19.200001,25.120001000000002
2010-11-24,314.799995,145.809998,19.459999,25.370001000000002
2010-11-26,315.0,143.899994,19.49,25.25
2010-11-29,316.870003,142.889999,19.440001000000002,25.309998999999998
2010-11-30,311.15000499999996,141.46000700000002,19.16,25.26
2010-12-01,316.40000499999996,144.41000400000001,19.32,26.040001
2010-12-02,318.15000499999996,145.179993,19.219998999999998,26.889999
2010-12-03,317.440002,145.380005,19.07,27.02
2010-12-06,320.149998,144.990005,19.43,26.84
2010-12-07,318.21000699999996,144.020004,19.389999,26.870001000000002
2010-12-08,321.009991,144.979996,19.35,27.23
2010-12-09,319.760002,144.300003,19.700001,27.08
2010-12-10,320.559994,144.820007,19.700001,27.34
2010-12-13,321.670006,144.279999,19.58,27.25
2010-12-14,320.29000099999996,145.820007,19.540001,27.620001000000002
2010-12-15,320.35998900000004,144.720001,19.469998999999998,27.85
2010-12-16,321.249996,144.550003,19.75,27.99
2010-12-17,320.610008,145.0,19.549999,27.9
2010-12-20,322.209991,144.509995,19.620001000000002,27.809998999999998
2010-12-21,324.199997,145.740005,19.530001000000002,28.07
2010-12-22,325.159992,145.949997,19.559998999999998,28.190001000000002
2010-12-23,323.60001,145.889999,19.690001000000002,28.299999
2010-12-27,324.680008,145.33999599999999,20.16,28.07
2010-12-28,325.470013,145.71000700000002,20.35,28.01
2010-12-29,325.290009,146.520004,20.25,27.969998999999998
2010-12-30,323.660011,146.669998,20.23,27.85
2010-12-31,322.56001299999997,146.759995,20.23,27.91
2011-01-03,329.57,147.479996,20.49,27.98
2011-01-04,331.290012,147.639999,20.52,28.09
2011-01-05,334.000008,147.050003,20.77,28.0
2011-01-06,333.729988,148.66000400000001,20.950001,28.82
2011-01-07,336.120003,147.929993,20.969998999999998,28.6
2011-01-10,342.450001,147.639999,20.790001,28.219998999999998
2011-01-11,341.639996,147.279999,20.879998999999998,28.110001
2011-01-12,344.420006,149.100006,21.120001000000002,28.549999
2011-01-13,345.680008,148.820007,21.08,28.190001000000002
2011-01-14,348.479992,150.0,21.209999,28.299999
2011-01-18,340.650013,150.649994,21.219998999999998,28.66
2011-01-19,338.840012,155.690002,20.82,28.469998999999998
2011-01-20,332.680004,155.800003,20.77,28.35
2011-01-21,326.72000099999997,155.5,20.73,28.02
2011-01-24,337.449993,159.630005,21.17,28.379998999999998
2011-01-25,341.39999,161.440002,21.540001,28.450001
2011-01-26,343.850006,161.03999299999998,21.42,28.780001000000002
2011-01-27,343.209991,161.070007,21.440001000000002,28.870001000000002
2011-01-28,336.100002,159.21000700000002,20.93,27.75
2011-01-31,339.319996,162.0,21.15,27.73
2011-02-01,345.030006,163.559998,21.469998999999998,27.99
2011-02-02,344.320004,163.300003,21.620001000000002,27.940001000000002
2011-02-03,343.44001000000003,163.529999,21.91,27.65
2011-02-04,346.5,164.0,22.049999,27.77
2011-02-07,351.87998999999996,164.820007,22.030001000000002,28.200001
2011-02-08,355.200012,166.050003,21.99,28.280001000000002
2011-02-09,358.16,164.649994,22.040001,27.969998999999998
2011-02-10,354.539997,164.08999599999999,18.92,27.5
2011-02-11,356.85001,163.850006,18.700001,27.25
2011-02-14,359.179996,163.220001,18.809998999999998,27.23
2011-02-15,359.900013,162.83999599999999,18.67,26.959999
2011-02-16,363.129993,163.399994,18.58,27.02
2011-02-17,358.300003,164.240005,18.68,27.209999
2011-02-18,350.56001299999997,164.83999599999999,18.85,27.059998999999998
2011-02-22,338.60999300000003,161.949997,18.59,26.59
2011-02-23,342.619991,160.179993,18.4,26.59
2011-02-24,342.879997,160.770004,18.360001,26.77
2011-02-25,348.160011,162.279999,18.639999,26.549999
2011-02-28,353.21000699999996,161.880005,18.559998999999998,26.58
2011-03-01,349.309998,159.970001,18.559998999999998,26.16
2011-03-02,352.119995,160.16000400000001,18.5,26.08
2011-03-03,359.560005,163.479996,18.530001000000002,26.200001
2011-03-04,359.999989,161.830002,18.4,25.950001
2011-03-07,355.35998900000004,159.929993,18.200001,25.719998999999998
2011-03-08,355.759998,162.279999,18.219998999999998,25.91
2011-03-09,352.46999,165.860001,18.120001000000002,25.889999
2011-03-10,346.66999100000004,162.020004,17.92,25.41
2011-03-11,351.990005,162.429993,17.950001,25.68
2011-03-14,353.560001,161.389999,17.85,25.690001000000002
2011-03-15,345.42998900000003,159.020004,17.389999,25.389999
2011-03-16,330.01001,153.0,17.049999,24.790001
2011-03-17,334.639996,154.179993,17.0,24.780001000000002
2011-03-18,330.669998,155.889999,17.139999,24.799999
2011-03-21,339.299995,157.679993,17.389999,25.33
2011-03-22,341.200012,158.0,17.450001,25.299999
2011-03-23,339.190006,159.529999,17.58,25.540001
2011-03-24,344.97000499999996,160.03999299999998,17.360001,25.809998999999998
2011-03-25,351.540009,162.179993,17.280001000000002,25.620001000000002
2011-03-28,350.44001000000003,161.369995,17.190001000000002,25.41
2011-03-29,350.959995,162.880005,17.440001000000002,25.49
2011-03-30,348.630009,163.600006,17.33,25.610001
2011-03-31,348.51000600000003,163.070007,17.15,25.389999
2011-04-01,344.560009,164.270004,17.040001,25.48
2011-04-04,341.189999,164.25,17.059998999999998,25.549999
2011-04-05,338.88999900000005,163.990005,17.219998999999998,25.780001000000002
2011-04-06,338.03999300000004,164.03999299999998,18.07,26.15
2011-04-07,338.079994,164.380005,17.91,26.200001
2011-04-08,335.060005,164.050003,17.65,26.07
2011-04-11,330.799988,163.949997,17.469998999999998,25.98
2011-04-12,332.399998,163.25,17.440001000000002,25.639999
2011-04-13,336.12998999999996,163.949997,17.25,25.629998999999998
2011-04-14,332.419998,164.970001,17.17,25.42
2011-04-15,327.459991,166.21000700000002,17.030001000000002,25.370001000000002
2011-04-18,331.84999799999997,165.940002,16.73,25.08
2011-04-19,337.85998900000004,165.399994,16.610001,25.15
2011-04-20,342.41,164.75,16.93,25.76
2011-04-21,350.699989,168.279999,16.940001000000002,25.52
2011-04-25,353.010002,167.669998,17.1,25.610001
2011-04-26,350.42001,168.490005,17.52,26.190001000000002
2011-04-27,350.14999,170.369995,17.190001000000002,26.379998999999998
2011-04-28,346.749992,170.779999,17.290001,26.709999
2011-04-29,350.12998999999996,170.580002,17.52,25.92
2011-05-02,346.27999500000004,172.149994,17.58,25.66
2011-05-03,348.200012,172.869995,17.41,25.809998999999998
2011-05-04,349.570004,170.619995,17.469998999999998,26.059998999999998
2011-05-05,346.749992,168.46000700000002,17.48,25.790001
2011-05-06,346.660004,168.889999,17.559998999999998,25.870001000000002
2011-05-09,347.59999799999997,169.100006,17.6,25.83
2011-05-10,349.450001,170.380005,17.790001,25.67
2011-05-11,347.23000299999995,169.5,17.780001000000002,25.360001
2011-05-12,346.56998799999997,172.240005,16.93,25.32
2011-05-13,340.499996,169.919998,16.879998999999998,25.030001000000002
2011-05-16,333.299992,168.860001,16.6,24.57
2011-05-17,336.140003,170.5,16.639999,24.52
2011-05-18,339.869995,170.440002,16.65,24.690001000000002
2011-05-19,340.53001,170.58999599999999,16.66,24.719998999999998
2011-05-20,335.220009,170.16000400000001,16.530001000000002,24.49
2011-05-23,334.39999,168.259995,16.35,24.17
2011-05-24,332.190006,167.990005,16.27,24.15
2011-05-25,336.779991,167.75,16.190001000000002,24.190001000000002
2011-05-26,335.000004,167.179993,16.25,24.67
2011-05-27,337.409992,167.5,16.459999,24.76
2011-05-31,347.82999,168.929993,16.799999,25.01
2011-06-01,345.509991,166.559998,16.379998999999998,24.43
2011-06-02,346.099991,166.08999599999999,16.25,24.219998999999998
2011-06-03,343.44001000000003,165.050003,16.01,23.91
2011-06-06,338.03999300000004,164.75,15.99,24.01
2011-06-07,332.039989,163.690002,15.51,24.059998999999998
2011-06-08,332.23999399999997,164.33999599999999,15.3,23.940001000000002
2011-06-09,331.48999,164.83999599999999,15.31,23.959999
2011-06-10,325.900009,163.179993,15.12,23.709999
2011-06-13,326.59999799999997,163.169998,15.06,24.040001
2011-06-14,332.439999,164.119995,15.08,24.219998999999998
2011-06-15,326.749989,162.330002,14.84,23.74
2011-06-16,325.159992,162.669998,15.05,24.0
2011-06-17,320.259987,164.440002,14.97,24.26
2011-06-20,315.320007,165.020004,15.14,24.469998999999998
2011-06-21,325.299995,166.220001,15.51,24.76
2011-06-22,322.61000099999995,165.679993,15.36,24.65
2011-06-23,331.230011,166.119995,15.47,24.629998999999998
2011-06-24,326.350006,165.070007,14.93,24.299999
2011-06-27,332.039989,167.619995,15.05,25.200001
2011-06-28,335.26001,170.009995,15.13,25.799999
2011-06-29,334.040009,170.53999299999998,15.34,25.620001000000002
2011-06-30,335.670006,171.550003,15.61,26.0
2011-07-01,343.26000600000003,174.53999299999998,15.86,26.02
2011-07-05,349.43,175.429993,15.67,26.030001000000002
2011-07-06,351.759987,177.71000700000002,15.56,26.33
2011-07-07,357.200005,176.479996,15.9,26.77
2011-07-08,359.709995,176.490005,15.74,26.92
2011-07-11,354.000011,174.990005,15.43,26.629998999999998
2011-07-12,353.749992,174.050003,15.6,26.540001
2011-07-13,358.01999700000005,174.320007,15.57,26.629998999999998
2011-07-14,357.77000400000003,174.229996,15.43,26.469998999999998
2011-07-15,364.919994,175.53999299999998,15.59,26.780001000000002
2011-07-18,373.800011,175.279999,15.44,26.59
2011-07-19,376.849987,185.21000700000002,15.66,27.540001
2011-07-20,386.89999,183.649994,15.82,27.059998999999998
2011-07-21,387.290012,184.899994,16.35,27.1
2011-07-22,393.300003,185.179993,16.459999,27.530001000000002
2011-07-25,398.499989,183.699997,16.280001000000002,27.91
2011-07-26,403.410007,182.929993,16.290001,28.08
2011-07-27,392.59,181.350006,15.69,27.33
2011-07-28,391.819996,181.800003,16.01,27.719998999999998
2011-07-29,390.479992,181.850006,15.97,27.4
2011-08-01,396.749989,180.75,15.83,27.27
2011-08-02,388.909996,178.050003,15.46,26.799999
2011-08-03,392.57,178.830002,15.49,26.92
2011-08-04,377.369999,171.479996,14.82,25.940001000000002
2011-08-05,373.620007,172.979996,14.94,25.68
2011-08-08,353.21000699999996,166.220001,13.94,24.48
2011-08-09,374.010002,170.610001,14.06,25.58
2011-08-10,363.690006,162.53999299999998,13.73,24.200001
2011-08-11,373.700008,166.729996,15.92,25.190001000000002
2011-08-12,376.98999,168.199997,15.99,25.1
2011-08-15,383.410004,172.990005,16.030001000000002,25.51
2011-08-16,380.48000299999995,171.240005,16.0,25.35
2011-08-17,380.440002,171.479996,15.85,25.25
2011-08-18,366.050007,163.830002,15.01,24.67
2011-08-19,356.029991,157.53999299999998,15.08,24.049999
2011-08-22,356.43998700000003,158.979996,15.01,23.98
2011-08-23,373.600006,164.320007,15.44,24.719998999999998
2011-08-24,376.18001200000003,166.759995,15.46,24.9
2011-08-25,373.720009,165.580002,15.08,24.57
2011-08-26,383.579994,169.139999,15.32,25.25
2011-08-29,389.969994,172.619995,15.74,25.84
2011-08-30,389.98999399999997,172.509995,15.63,26.23
2011-08-31,384.83000899999996,171.91000400000001,15.67,26.6
2011-09-01,381.03000299999997,170.330002,15.82,26.209999
2011-09-02,374.050003,166.979996,15.41,25.799999
2011-09-06,379.740013,165.110001,15.28,25.51
2011-09-07,383.92998900000003,167.309998,15.88,26.0
2011-09-08,384.14000699999997,165.25,16.290001,26.219998999999998
2011-09-09,377.479988,161.369995,15.82,25.74
2011-09-12,379.939991,162.419998,16.09,25.889999
2011-09-13,384.619991,163.429993,16.35,26.040001
2011-09-14,389.299992,167.240005,16.33,26.5
2011-09-15,392.959995,170.08999599999999,16.67,26.99
2011-09-16,400.500008,172.990005,16.620001000000002,27.120001000000002
2011-09-19,411.630009,173.130005,16.51,27.209999
2011-09-20,413.449997,174.720001,16.530001000000002,26.98
2011-09-21,412.14000699999997,173.020004,15.84,25.99
2011-09-22,401.82001099999997,168.619995,15.33,25.059998999999998
2011-09-23,404.299988,169.33999599999999,15.61,25.059998999999998
2011-09-26,403.170002,174.509995,15.99,25.440001000000002
2011-09-27,399.26000600000003,177.71000700000002,16.07,25.67
2011-09-28,397.009995,177.550003,15.84,25.58
2011-09-29,390.570007,179.169998,15.85,25.450001
2011-09-30,381.319996,174.869995,15.5,24.889999
2011-10-03,374.600002,173.28999299999998,15.19,24.530001000000002
2011-10-04,372.500008,174.740005,15.58,25.34
2011-10-05,378.249992,176.850006,16.16,25.889999
2011-10-06,377.369999,181.690002,16.75,26.34
2011-10-07,369.799999,182.389999,16.66,26.25
2011-10-10,388.809994,186.619995,17.09,26.940001000000002
2011-10-11,400.289989,185.0,16.99,27.0
2011-10-12,402.190006,186.119995,17.25,26.959999
2011-10-13,408.42998900000003,186.820007,17.42,27.18
2011-10-14,421.999992,190.529999,17.549999,27.27
2011-10-17,419.990013,186.58999599999999,17.17,26.98
2011-10-18,422.23999800000007,178.899994,17.51,27.309998999999998
2011-10-19,398.619991,177.389999,17.16,27.129998999999998
2011-10-20,395.310009,177.25,17.190001000000002,27.040001
2011-10-21,392.870007,181.630005,17.379998999999998,27.16
2011-10-24,405.770008,182.25,17.540001,27.190001000000002
2011-10-25,397.770012,180.360001,17.620001000000002,26.809998999999998
2011-10-26,400.60001,181.970001,17.610001,26.59
2011-10-27,404.69001000000003,185.880005,18.440001000000002,27.25
2011-10-28,404.949989,187.449997,18.559998999999998,26.98
2011-10-31,404.77999900000003,184.630005,18.530001000000002,26.629998999999998
2011-11-01,396.51001,181.350006,17.59,25.99
2011-11-02,397.410004,183.919998,17.85,26.01
2011-11-03,403.07,187.300003,18.18,26.530001000000002
2011-11-04,400.240002,186.380005,18.030001000000002,26.25
2011-11-07,399.73000299999995,187.320007,18.01,26.799999
2011-11-08,406.229992,187.25,18.309998999999998,27.16
2011-11-09,395.27999500000004,182.240005,17.610001,26.200001
2011-11-10,385.22000499999996,183.350006,18.610001,26.280001000000002
2011-11-11,384.619991,187.380005,19.02,26.91
2011-11-14,379.260002,187.350006,18.940001000000002,26.76
2011-11-15,388.829994,188.75,19.120001000000002,26.74
2011-11-16,384.770008,186.619995,18.799999,26.07
2011-11-17,377.41,185.729996,18.48,25.540001
2011-11-18,374.94001000000003,185.240005,18.42,25.299999
2011-11-21,369.009995,181.479996,18.0,25.0
2011-11-22,376.51000600000003,181.309998,17.92,24.790001
2011-11-23,366.990002,177.949997,17.41,24.469998999999998
2011-11-25,363.570004,177.059998,17.5,24.299999
2011-11-28,376.12001000000004,182.21000700000002,18.01,24.870001000000002
2011-11-29,373.199997,180.940002,17.68,24.84
2011-11-30,382.199989,188.0,18.639999,25.58
2011-12-01,387.93,189.449997,18.58,25.280001000000002
2011-12-02,389.700001,189.66000400000001,18.549999,25.219998999999998
2011-12-05,393.01001,190.83999599999999,18.790001,25.700001
2011-12-06,390.949989,192.940002,18.73,25.66
2011-12-07,389.09,194.050003,18.99,25.6
2011-12-08,390.659996,191.580002,18.57,25.4
2011-12-09,393.62001000000004,194.559998,18.879998999999998,25.700001
2011-12-12,391.839996,192.179993,18.530001000000002,25.51
2011-12-13,388.809994,191.149994,18.469998999999998,25.76
2011-12-14,380.19001000000003,188.720001,17.98,25.59
2011-12-15,378.939995,187.479996,18.040001,25.559998999999998
2011-12-16,381.019989,183.570007,17.940001000000002,26.0
2011-12-19,382.210003,182.889999,17.690001000000002,25.530001000000002
2011-12-20,395.949997,187.240005,18.41,26.030001000000002
2011-12-21,396.450008,181.470001,17.92,25.76
2011-12-22,398.550003,182.03999299999998,18.129998999999998,25.809998999999998
2011-12-23,403.330006,184.75,18.469998999999998,26.030001000000002
2011-12-27,406.52999900000003,184.949997,18.58,26.040001
2011-12-28,402.640003,183.990005,18.16,25.82
2011-12-29,405.120007,186.179993,18.25,26.02
2011-12-30,405.000004,183.880005,18.08,25.959999
2012-01-03,411.23,186.300003,18.629998999999998,26.77
2012-01-04,413.44001000000003,185.53999299999998,18.99,27.4
2012-01-05,418.02999500000004,184.66000400000001,18.92,27.68
2012-01-06,422.400002,182.53999299999998,18.85,28.110001
2012-01-09,421.73,181.58999599999999,18.969998999999998,27.74
2012-01-10,423.239994,181.309998,18.83,27.84
2012-01-11,422.549992,182.320007,19.07,27.719998999999998
2012-01-12,421.389992,180.550003,19.15,28.0
2012-01-13,419.810009,179.16000400000001,19.059998999999998,28.25
2012-01-17,424.700001,180.0,19.309998999999998,28.26
2012-01-18,429.110008,181.070007,19.540001,28.23
2012-01-19,427.750004,180.520004,19.790001,28.120001000000002
2012-01-20,420.30000700000005,188.520004,19.92,29.709999
2012-01-23,427.409996,189.979996,19.83,29.73
2012-01-24,420.409996,191.929993,19.82,29.34
2012-01-25,446.659996,191.729996,19.83,29.559998999999998
2012-01-26,444.62999,190.979996,19.83,29.5
2012-01-27,447.28000999999995,190.46000700000002,19.559998999999998,29.23
2012-01-30,453.009995,192.5,19.559998999999998,29.610001
2012-01-31,456.47997999999995,192.600006,19.65,29.530001000000002
2012-02-01,456.18998700000003,192.619995,19.799999,29.889999
2012-02-02,455.12000300000005,191.529999,19.799999,29.950001
2012-02-03,459.68,193.639999,20.09,30.24
2012-02-06,463.969978,192.820007,20.190001000000002,30.200001
2012-02-07,468.83000899999996,193.350006,20.200001,30.35
2012-02-08,476.680016,192.949997,20.43,30.66
2012-02-09,493.17000599999994,193.130005,20.0,30.77
2012-02-10,493.419998,192.419998,19.9,30.5
2012-02-13,502.60002099999997,192.619995,20.030001000000002,30.58
2012-02-14,509.459991,192.220001,20.07,30.25
2012-02-15,497.669975,192.25,19.91,30.049999
2012-02-16,502.20999900000004,193.020004,20.190001000000002,31.290001
2012-02-17,502.12001,193.419998,20.290001,31.25
2012-02-21,514.850021,193.389999,20.360001,31.440001000000002
2012-02-22,513.039993,193.869995,20.120001000000002,31.27
2012-02-23,516.3899769999999,197.610001,20.23,31.370001000000002
2012-02-24,522.4099809999999,197.759995,20.139999,31.48
2012-02-27,525.760017,197.529999,20.17,31.35
2012-02-28,535.410011,197.979996,20.200001,31.870001000000002
2012-02-29,542.440025,196.729996,19.879998999999998,31.74
2012-03-01,544.4699780000001,197.529999,19.879998999999998,32.290001000000004
2012-03-02,545.180008,198.809998,19.76,32.080002
2012-03-05,533.1600269999999,200.66000400000001,19.6,31.799999
2012-03-06,530.259987,197.259995,19.48,31.559998999999998
2012-03-07,530.6900099999999,197.770004,19.41,31.84
2012-03-08,541.989975,199.809998,19.68,32.009997999999996
2012-03-09,545.170021,200.619995,19.799999,31.99
2012-03-12,551.999977,201.0,19.83,32.040001000000004
2012-03-13,568.099998,203.779999,20.219998999999998,32.669998
2012-03-14,589.580009,204.720001,20.200001,32.77
2012-03-15,585.5599980000001,206.0,19.91,32.849998
2012-03-16,585.569984,206.009995,20.030001000000002,32.599998
2012-03-19,601.100006,205.720001,20.139999,32.200001
2012-03-20,605.959984,204.25,20.57,31.99
2012-03-21,602.4999849999999,204.690002,20.5,31.91
2012-03-22,599.3400190000001,205.490005,20.379998999999998,32.0
2012-03-23,596.050011,205.479996,20.530001000000002,32.009997999999996
2012-03-26,606.97998,207.770004,20.84,32.59
2012-03-27,614.4800190000001,207.179993,20.91,32.52
2012-03-28,617.62001,207.28999299999998,21.08,32.189999
2012-03-29,609.8599929999999,208.270004,21.030001000000002,32.119999
2012-03-30,599.550011,208.649994,21.15,32.259997999999996
2012-04-02,618.6300200000001,209.470001,21.190001000000002,32.290001000000004
2012-04-03,629.319984,209.5,20.82,31.940001000000002
2012-04-04,624.3099900000001,206.050003,20.360001,31.209999
2012-04-05,633.679977,205.470001,20.219998999999998,31.52
2012-04-09,636.229996,204.940002,19.959999,31.1
2012-04-10,628.440018,202.330002,19.549999,30.469998999999998
2012-04-11,626.20002,202.580002,20.02,30.35
2012-04-12,622.7699809999999,205.320007,20.059998999999998,30.98
2012-04-13,605.22998,202.800003,19.85,30.809998999999998
2012-04-16,580.1300200000001,202.720001,19.73,31.08
2012-04-17,609.699989,207.449997,20.08,31.440001000000002
2012-04-18,608.340012,200.130005,20.059998999999998,31.139999
2012-04-19,587.439987,199.509995,19.91,31.01
2012-04-20,572.980003,199.600006,19.91,32.419998
2012-04-23,571.699974,198.619995,19.68,32.119999
2012-04-24,560.280006,200.0,19.42,31.92
2012-04-25,610.000023,203.570007,19.49,32.200001
2012-04-26,607.6999969999999,205.580002,19.6,32.110001000000004
2012-04-27,603.000023,206.809998,19.98,31.98
2012-04-30,583.9799879999999,207.080002,20.16,32.02
2012-05-01,582.130013,208.0,19.98,32.009997999999996
2012-05-02,585.97998,208.059998,19.84,31.799999
2012-05-03,581.819992,207.240005,19.719998999999998,31.76
2012-05-04,565.25,204.990005,19.120001000000002,30.98
2012-05-07,569.480003,203.75,19.08,30.65
2012-05-08,568.18,201.479996,18.709999,30.5
2012-05-09,569.180023,201.229996,18.780001000000002,30.76
2012-05-10,570.519974,200.600006,16.809998999999998,30.74
2012-05-11,566.710007,201.169998,16.51,31.16
2012-05-14,558.2199860000001,199.440002,16.709999,30.68
2012-05-15,553.169991,199.03999299999998,16.540001,30.209999
2012-05-16,546.0800019999999,199.729996,16.690001000000002,29.9
2012-05-17,530.12001,197.889999,16.549999,29.719998999999998
2012-05-18,530.37999,195.880005,16.469998999999998,29.27
2012-05-21,561.279976,197.759995,16.67,29.75
2012-05-22,556.970024,196.820007,16.73,29.76
2012-05-23,570.559975,196.119995,16.690001000000002,29.110001
2012-05-24,565.320015,196.08999599999999,16.389999,29.07
2012-05-25,562.289986,194.300003,16.33,29.059998999999998
2012-05-29,572.269974,196.46000700000002,16.59,29.559998999999998
2012-05-30,579.1699980000001,194.529999,16.389999,29.34
2012-05-31,577.7300190000001,192.899994,16.33,29.190001000000002
2012-06-01,560.989983,189.080002,15.96,28.450001
2012-06-04,564.289978,188.53999299999998,16.110001,28.549999
2012-06-05,562.830025,189.199997,16.120001000000002,28.51
2012-06-06,571.460022,193.990005,16.690001000000002,29.35
2012-06-07,571.720001,194.440002,16.58,29.23
2012-06-08,580.319984,195.139999,16.73,29.65
2012-06-11,571.169975,192.509995,16.48,28.9
2012-06-12,576.159996,194.550003,16.790001,29.290001
2012-06-13,572.160011,193.100006,16.66,29.129998999999998
2012-06-14,571.529984,195.100006,16.92,29.34
2012-06-15,574.12999,199.100006,17.1,30.02
2012-06-18,585.779976,198.28999299999998,17.139999,29.84
2012-06-19,587.4100269999999,198.929993,17.18,30.700001
2012-06-20,585.739975,198.779999,17.51,30.93
2012-06-21,577.669991,193.389999,16.93,30.139999
2012-06-22,582.099998,193.699997,17.129998999999998,30.700001
2012-06-25,570.77002,192.860001,16.940001000000002,29.870001000000002
2012-06-26,572.0300219999999,191.949997,16.82,30.02
2012-06-27,574.4999849999999,193.0,16.73,30.17
2012-06-28,569.04998,191.399994,16.48,29.91
2012-06-29,584.0000150000001,195.580002,17.17,30.59
2012-07-02,592.519997,195.830002,17.08,30.559998999999998
2012-07-03,599.4099809999999,195.929993,17.15,30.76
2012-07-05,609.9399950000001,195.28999299999998,16.940001000000002,30.700001
2012-07-06,605.879982,191.41000400000001,16.77,30.190001000000002
2012-07-09,613.889992,189.669998,16.65,30.0
2012-07-10,608.210022,186.259995,16.41,29.74
2012-07-11,604.430016,185.25,16.379998999999998,29.299999
2012-07-12,598.900009,183.08999599999999,15.98,28.629998999999998
2012-07-13,604.970001,186.009995,16.309998999999998,29.389999
2012-07-16,606.910019,184.78999299999998,16.190001000000002,29.440001000000002
2012-07-17,606.93998,183.649994,16.23,29.66
2012-07-18,606.260017,188.25,16.700001,30.450001
2012-07-19,614.320015,195.33999599999999,16.68,30.67
2012-07-20,604.300026,192.449997,16.360001,30.120001000000002
2012-07-23,603.8300019999999,190.830002,16.07,29.280001000000002
2012-07-24,600.919975,190.33999599999999,15.12,29.15
2012-07-25,574.970009,191.080002,15.42,28.83
2012-07-26,574.8800200000001,193.949997,15.38,29.16
2012-07-27,585.159988,196.389999,15.69,29.76
2012-07-30,595.0300139999999,196.679993,15.87,29.639999
2012-07-31,610.759987,195.979996,15.95,29.469998999999998
2012-08-01,606.8099900000001,195.179993,15.98,29.41
2012-08-02,607.789986,194.449997,15.74,29.190001000000002
2012-08-03,615.70002,198.520004,16.35,29.75
2012-08-06,622.5500030000001,198.759995,16.690001000000002,29.950001
2012-08-07,620.910019,199.929993,17.139999,30.26
2012-08-08,619.860008,199.029999,17.16,30.33
2012-08-09,620.7299879999999,198.419998,17.700001,30.5
2012-08-10,621.6999969999999,199.28999299999998,17.540001,30.42
2012-08-13,630.0,199.009995,17.34,30.389999
2012-08-14,631.690025,198.28999299999998,17.17,30.129998999999998
2012-08-15,630.829979,198.399994,17.35,30.200001
2012-08-16,636.340012,200.83999599999999,19.02,30.780001000000002
2012-08-17,648.110001,201.220001,19.059998999999998,30.9
2012-08-20,665.150017,200.5,18.940001000000002,30.74
2012-08-21,656.059982,198.649994,19.16,30.799999
2012-08-22,668.869995,197.25,19.219998999999998,30.540001
2012-08-23,662.630013,195.699997,19.129998999999998,30.26
2012-08-24,663.2199860000001,197.770004,19.200001,30.559998999999998
2012-08-27,675.679977,195.690002,19.360001,30.690001000000002
2012-08-28,674.800011,194.869995,19.219998999999998,30.629998999999998
2012-08-29,673.469994,195.080002,19.200001,30.65
2012-08-30,663.869987,193.369995,18.9,30.32
2012-08-31,665.240005,194.850006,19.08,30.82
2012-09-04,674.970001,194.53999299999998,19.0,30.389999
2012-09-05,670.230026,195.03999299999998,18.9,30.389999
2012-09-06,676.270004,199.100006,19.73,31.35
2012-09-07,680.43998,199.5,19.559998999999998,30.950001
2012-09-10,662.739975,200.949997,19.15,30.719998999999998
2012-09-11,660.5900190000001,203.270004,19.040001,30.790001
2012-09-12,669.790016,203.770004,19.08,30.780001000000002
2012-09-13,682.980011,206.360001,19.360001,30.940001000000002
2012-09-14,691.2800139999999,206.809998,19.49,31.209999
2012-09-17,699.7800219999999,207.149994,19.16,31.209999
2012-09-18,701.910004,207.070007,19.049999,31.18
2012-09-19,702.100021,206.429993,19.120001000000002,31.049999
2012-09-20,698.6999969999999,206.179993,19.110001,31.450001
2012-09-21,700.089989,205.979996,18.9,31.190001000000002
2012-09-24,690.790016,205.28999299999998,18.809998999999998,30.780001000000002
2012-09-25,673.5400089999999,204.979996,18.67,30.389999
2012-09-26,665.179977,204.0,18.58,30.17
2012-09-27,681.32,205.91000400000001,18.799999,30.16
